RG	RawReads	ReadsL35	FinalNoPCRDups	AvrgTimesSeen	Family	Species	ReadsMapped	ReadsDeduped	Ancientness	ReadsDeam1Term	ReadsDeam3Term	Deam5_95CI	Deam3_95CI	Deam5Cond_95CI	Deam3Cond_95CI	MeanFragmentLength	MeanFragmentLength_Deam
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Hippotragus_leucophaeus	448	398	-	10	25	6.1 (2.0,13.7)	6.3 (2.1,14.2)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	46.1	43.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Hippotragus_niger	572	515	-	15	43	4.0 (1.1,9.9)	11.6 (5.9,19.8)	0.0 (0.0,84.2)	N/A (N/A,N/A)	46.9	46.1
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Hippotragus_niger_niger	529	479	-	17	45	4.3 (1.2,10.8)	14.6 (8.0,23.7)	0.0 (0.0,84.2)	N/A (N/A,N/A)	46.9	46.4
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Hippotragus_niger_roosevelti	553	496	-	13	46	3.4 (0.7,9.5)	10.8 (5.3,18.9)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.5	46.7
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Hippotragus_niger_variani	532	480	-	17	46	4.4 (1.2,10.9)	14.6 (8.0,23.7)	0.0 (0.0,84.2)	N/A (N/A,N/A)	47.0	46.2
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Kobus_ellipsiprymnus	440	399	-	10	32	7.5 (2.5,16.6)	7.2 (2.4,16.1)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	45.4	45.6
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Kobus_leche	557	510	-	26	50	10.6 (5.4,18.1)	15.8 (9.1,24.7)	0.0 (0.0,70.8)	0.0 (0.0,97.5)	45.5	44.9
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Leucocephalophus_adersi	501	459	-	26	47	13.9 (7.8,22.2)	13.2 (7.0,21.9)	0.0 (0.0,60.2)	0.0 (0.0,60.2)	46.9	44.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Litocranius_walleri	532	485	-	25	46	14.1 (7.5,23.4)	15.2 (8.6,24.2)	12.5 (0.3,52.7)	33.3 (0.8,90.6)	45.6	46.2
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Madoqua_kirkii	307	283	-	10	26	8.3 (2.3,20.0)	10.5 (4.0,21.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.0	45.7
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Madoqua_saltiana	350	316	-	13	24	10.7 (4.0,21.9)	11.7 (4.8,22.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	46.4	47.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Myotragus_balearicus	451	403	-	14	38	8.8 (3.3,18.2)	10.7 (4.7,19.9)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	44.8	44.3
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Naemorhedus_baileyi	452	410	-	19	41	11.6 (5.7,20.3)	12.0 (5.6,21.6)	0.0 (0.0,84.2)	0.0 (0.0,70.8)	46.1	47.4
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Naemorhedus_caudatus	369	337	-	12	24	10.0 (3.3,21.8)	10.4 (4.3,20.3)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.7	45.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Naemorhedus_goral	319	294	-	11	26	10.2 (3.8,20.8)	8.6 (2.9,19.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.3	46.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Naemorhedus_griseus	422	378	+	21	40	10.1 (4.5,19.0)	18.1 (10.0,28.9)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	46.0	45.9
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Nanger_dama	487	435	-	18	35	12.8 (6.3,22.3)	10.7 (5.0,19.4)	25.0 (0.6,80.6)	50.0 (1.3,98.7)	46.0	46.9
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Nanger_granti	446	402	-	12	28	14.3 (6.7,25.4)	4.2 (0.9,11.9)	N/A (N/A,N/A)	0.0 (0.0,84.2)	46.1	47.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Nanger_soemmerringii	477	430	-	13	27	7.6 (2.8,15.8)	10.4 (4.6,19.4)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	46.2	46.4
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Neotragus_batesi	446	397	-	13	44	6.9 (2.3,15.5)	11.9 (5.3,22.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.8	46.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Neotragus_moschatus	474	437	-	12	39	5.6 (1.6,13.8)	9.9 (4.4,18.5)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	45.8	43.2
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Oreamnos_americanus	472	432	-	11	26	6.8 (2.2,15.1)	7.7 (2.9,16.0)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	46.2	43.1
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Oreotragus_oreotragus	443	404	-	10	31	4.8 (1.0,13.3)	9.2 (3.8,18.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.9	46.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Oryx_beisa	464	424	-	7	26	3.6 (0.8,10.2)	5.9 (1.6,14.4)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	46.2	46.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Oryx_dammah	449	413	-	7	25	3.8 (0.8,10.6)	6.9 (1.9,16.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.5	45.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Oryx_gazella	444	401	-	8	27	3.7 (0.8,10.3)	7.7 (2.5,17.0)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	46.7	49.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Oryx_leucoryx	464	420	-	6	24	3.8 (0.8,10.6)	4.5 (0.9,12.5)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	45.9	45.4
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ourebia_ourebi	402	367	-	15	36	15.8 (7.5,27.9)	8.1 (3.0,16.8)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	46.6	44.7
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ovibos_moschatus	382	345	-	12	31	9.8 (3.7,20.2)	9.2 (3.5,19.0)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	45.4	45.0
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ovis_ammon	407	381	-	9	26	1.7 (0.0,9.1)	12.1 (5.4,22.5)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.5	47.1
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ovis_ammon_ammon	441	407	-	13	32	4.9 (1.0,13.7)	14.1 (7.0,24.4)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	45.7	46.0
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ovis_aries	481	447	-	14	37	11.1 (5.2,20.0)	7.1 (2.4,15.9)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.8	44.3
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ovis_canadensis	505	462	-	13	40	5.9 (1.9,13.2)	9.4 (4.2,17.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.1	45.4
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ovis_dalli	487	451	-	10	40	3.9 (0.8,11.0)	9.1 (3.7,17.8)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	44.5	42.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ovis_nivicola_lydekkeri	458	422	-	8	37	2.7 (0.3,9.5)	7.6 (2.8,15.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.2	44.3
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ovis_orientalis	485	446	-	14	37	10.3 (4.5,19.2)	8.2 (3.1,17.0)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.6	44.2
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Ovis_vignei	403	365	-	5	24	3.7 (0.5,12.7)	4.2 (0.9,11.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.6	42.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Pantholops_hodgsonii	482	437	-	17	39	11.4 (5.1,21.3)	10.2 (4.8,18.5)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	45.0	44.2
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Pelea_capreolus	397	370	-	12	26	7.8 (2.6,17.3)	10.1 (4.2,19.8)	0.0 (0.0,60.2)	0.0 (0.0,97.5)	45.6	42.0
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Philantomba_maxwellii	712	641	+	36	71	19.6 (12.7,28.2)	11.6 (6.5,18.7)	0.0 (0.0,60.2)	0.0 (0.0,45.9)	46.3	47.7
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Philantomba_monticola	605	544	-	17	43	9.5 (4.4,17.2)	9.3 (4.1,17.5)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	46.1	46.0
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Procapra_gutturosa	470	427	-	14	28	8.4 (3.5,16.6)	8.8 (3.6,17.2)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	46.3	45.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Procapra_przewalskii	533	482	-	18	35	8.3 (3.7,15.8)	11.5 (5.7,20.1)	0.0 (0.0,60.2)	0.0 (0.0,84.2)	47.0	48.6
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Pseudois_nayaur	484	440	-	16	45	4.5 (1.3,11.2)	17.1 (9.2,28.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.1	43.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Pseudois_schaeferi	491	443	-	16	41	8.0 (3.3,15.7)	12.8 (6.3,22.3)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	45.4	45.0
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Pseudoryx_nghetinhensis	832	750	-	24	62	8.1 (4.0,14.4)	10.6 (6.1,16.9)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	47.4	48.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Raphicerus_campestris	281	260	-	8	18	10.0 (3.3,21.8)	6.8 (1.4,18.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.6	43.7
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Redunca_arundinum	435	396	-	15	34	11.4 (5.3,20.5)	8.1 (3.0,16.8)	N/A (N/A,N/A)	0.0 (0.0,84.2)	46.6	45.4
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Redunca_fulvorufula	397	367	-	16	36	11.2 (5.3,20.3)	8.6 (3.5,17.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	47.5
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Rupicapra_pyrenaica	408	378	-	14	30	11.3 (5.0,21.0)	7.9 (3.0,16.4)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	44.7	42.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Rupicapra_rupicapra	392	370	-	15	33	11.9 (5.3,22.2)	9.7 (4.0,19.0)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	45.4	43.7
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Saiga_tatarica	447	413	-	20	36	13.9 (6.9,24.1)	12.5 (6.4,21.3)	25.0 (0.6,80.6)	33.3 (0.8,90.6)	46.7	45.7
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Sylvicapra_grimmia	563	503	+	28	55	17.8 (10.5,27.3)	11.4 (6.0,19.1)	0.0 (0.0,70.8)	0.0 (0.0,52.2)	45.4	44.3
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Syncerus_caffer	1034	935	-	45	96	12.7 (8.1,18.6)	13.9 (9.0,20.2)	0.0 (0.0,41.0)	0.0 (0.0,84.2)	47.7	48.2
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Taurotragus_derbianus	703	628	-	25	56	13.5 (7.8,21.3)	9.1 (4.4,16.1)	N/A (N/A,N/A)	0.0 (0.0,84.2)	46.8	46.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Tetracerus_quadricornis	710	639	+	34	54	15.6 (9.6,23.2)	12.7 (7.3,20.1)	0.0 (0.0,70.8)	0.0 (0.0,52.2)	47.5	49.2
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Tragelaphus_angasii	508	459	-	18	40	10.0 (4.4,18.8)	13.5 (6.7,23.5)	0.0 (0.0,70.8)	0.0 (0.0,97.5)	47.4	44.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Tragelaphus_buxtoni	624	551	-	23	52	9.7 (4.8,17.1)	13.0 (7.1,21.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	47.1	46.7
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Tragelaphus_eurycerus	665	603	+	32	63	13.0 (7.1,21.2)	16.0 (9.9,23.8)	0.0 (0.0,36.9)	0.0 (0.0,97.5)	47.4	48.2
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Tragelaphus_imberbis	572	520	-	26	49	13.6 (7.2,22.6)	14.0 (7.9,22.4)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	47.6	48.3
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Tragelaphus_oryx	632	577	-	26	52	11.1 (5.9,18.6)	12.8 (7.2,20.6)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	46.5	46.1
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Tragelaphus_scriptus	549	497	-	18	43	6.7 (2.5,13.9)	13.8 (7.3,22.9)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.5	46.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Tragelaphus_spekii	654	588	-	21	53	8.5 (3.7,16.1)	11.4 (6.2,18.7)	0.0 (0.0,60.2)	0.0 (0.0,97.5)	46.6	45.8
simadna_md_10.fq	499901	499901	499632	 1.0	Bovidae	Tragelaphus_strepsiceros	474	418	-	15	38	9.9 (4.1,19.3)	10.3 (4.5,19.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	47.4	48.0
simadna_md_10.fq	499901	499901	499632	 1.0	Canidae	Chrysocyon_brachyurus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Canidae	Cuon_alpinus	6	6	-	0	2	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.7	39.0
simadna_md_10.fq	499901	499901	499632	 1.0	Canidae	Lycaon_pictus	5	5	-	0	2	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	38.6	40.5
simadna_md_10.fq	499901	499901	499632	 1.0	Canidae	Speothos_venaticus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Canidae	Vulpes_chama	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Canidae	Vulpes_corsac	4	4	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.8	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Canidae	Vulpes_ferrilata	8	8	-	1	1	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	37.0
simadna_md_10.fq	499901	499901	499632	 1.0	Canidae	Vulpes_vulpes	3	3	-	1	1	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.7	42.0
simadna_md_10.fq	499901	499901	499632	 1.0	Canidae	Vulpes_zerda	3	3	-	1	1	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.7	42.0
simadna_md_10.fq	499901	499901	499632	 1.0	Cebidae	Leontopithecus_rosalia	1	1	-	1	1	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	42.0
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Allochrocebus_lhoesti	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Cercocebus_atys	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Cercocebus_torquatus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Cercopithecus_albogularis	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Cercopithecus_mitis	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Chlorocebus_aethiops	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Chlorocebus_aethiops_x_Chlorocebus_pygerythrus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	36.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_cyclopis	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_fascicularis	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_fuscata	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_leonina	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_mulatta	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_mulatta_vestita	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_nemestrina	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_nigra	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_silenus	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Macaca_sylvanus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Mandrillus_leucophaeus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Mandrillus_sphinx	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Papio_anubis	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Papio_cynocephalus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Papio_hamadryas	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Papio_hamadryas_hamadryas	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Papio_kindae	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Papio_papio	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Papio_ursinus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Rhinopithecus_avunculus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Rhinopithecus_bieti	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Rhinopithecus_bieti_1_RL-2012	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	35.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Rhinopithecus_roxellana	2	2	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.5	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Semnopithecus_entellus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Semnopithecus_schistaceus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cercopithecidae	Trachypithecus_obscurus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Alces_alces	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Blastocerus_dichotomus	1	1	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Cervus_elaphus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Cervus_nippon_centralis	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Cervus_nippon_hortulorum	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Elaphodus_cephalophus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Mazama_americana	2	2	-	0	0	N/A (N/A,N/A)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.5	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Mazama_temama	2	2	-	0	0	N/A (N/A,N/A)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.5	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Muntiacus_feae	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Muntiacus_muntjak	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Muntiacus_reevesi_micrurus	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A
simadna_md_10.fq	499901	499901	499632	 1.0	Cervidae	Muntiacus_vaginalis	1	1	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A
