Screen	DataSource	SampleID	IndexLibID	RunID	total_x	total_y	total_z	sq_x	sq_y	layer	chamber	mg_ml	marker
First	FirstScreen_deepermerge	SP6857	A20569	191219	-2.868	6.041	-1.851	11	5	11.2	Main	45.4	M203 
First	FirstScreen_deepermerge	SP6858	A20570	191219	-2.858	6.043	-1.74	11	4	11.2	Main	53.5	M204 
First	FirstScreen_deepermerge	SP6859	A20571	191219	-2.857	6.043	-1.739	11	3	11+9	Main	32.7	M205 
First	FirstScreen_nomerg	SP6860	A20572	190327_D00829_0240.lane2	-2.86	6.043	-1.657	11	2	9	Main	75	M206 
First	FirstScreen_nomerg	SP6861	A20573	190327_D00829_0240.lane2	-2.846	6.041	-1.551	11	1	9	Main	60.9	M207 
First	FirstScreen_nomerg	SP6862	A20574	190327_D00829_0240.lane2	-2.97	6.113	-2.94	10	15	12.3	Main	58.4	M208 
First	FirstScreen_deepermerge	SP6863	A20575	191219	-2.984	6.142	-2.894	10	14	12.3	Main	40.7	M209 
First	FirstScreen_nomerg	SP6864	A20576	190327_D00829_0240.lane2	-2.941	6.1	-2.785	10	13	12.2	Main	43.9	M210 
First	FirstScreen_deepermerge	SP6865	A20577	191219	-2.919	6.109	-2.622	10	12	12.2	Main	56.1	M211 
First	FirstScreen_deepermerge	SP6866	A20578	191219	-2.924	6.101	-2.54	10	11	12.1	Main	54.5	M212 
First	FirstScreen_nomerg	SP6867	A20579	190327_D00829_0240.lane2	-2.923	6.118	-2.417	10	10	11.4	Main	54.6	M213 
First	FirstScreen_nomerg	SP6868	A20580	190327_D00829_0240.lane2	-2.915	6.151	-2.309	10	9	11.4	Main	80.1	M214 
First	FirstScreen_deepermerge	SP6869	A20581	191219	-2.914	6.135	-2.225	10	8	11.3	Main	69.4	M215 
First	FirstScreen_deepermerge	SP6870	A20582	191219	-2.912	6.134	-2.128	10	7	11.3	Main	46.3	M216 
First	FirstScreen_deepermerge	SP6871	A20583	191219	-2.888	6.139	-2.041	10	6	11.3	Main	49	M217 
First	FirstScreen_deepermerge	SP6872	A20584	191219	-2.884	6.111	-1.94	10	5	11.2	Main	57.3	M218 
First	FirstScreen_lysmerge	SP6873	NA	11022020	-2.862	6.116	-1.838	10	4	11.2	Main	55.7	M219 
First	FirstScreen_nomerg	SP6874	A20590	190327_D00829_0240.lane2	-2.869	6.103	-1.742	10	3	9	Main	59.5	M220 
First	FirstScreen_nomerg	SP6875	A20591	190327_D00829_0240.lane2	-2.863	6.104	-1.643	10	2	9	Main	53.6	M221 
First	FirstScreen_nomerg	SP6876	A20592	190327_D00829_0240.lane2	-2.999	6.251	-2.918	9	15	12.3	Main	60.9	M222 
First	FirstScreen_deepermerge	SP6877	A20593	191219	-2.973	6.225	-2.859	9	14	12.3	Main	58.2	M223 
First	FirstScreen_deepermerge	SP6878	A20594	191219	-2.965	6.227	-2.773	9	13	12.2	Main	74.1	M224 
First	FirstScreen_deepermerge	SP6879	A20595	191219	-2.954	6.231	-2.545	9	11	12.1	Main	69.7	M225 
First	FirstScreen_deepermerge	SP6880	A20596	191219	-2.949	6.214	-2.442	9	10	12.1	Main	65	M226 
First	FirstScreen_nomerg	SP6881	A20597	190327_D00829_0240.lane2	-2.946	6.225	-2.346	9	9	11.4	Main	63.1	M227 
First	FirstScreen_deepermerge	SP6882	A20605	191219	-2.927	6.225	-2.226	9	8	11.3	Main	58	M228 
First	FirstScreen_deepermerge	SP6883	A20606	191219	-2.909	6.215	-2.13	9	7	11.2	Main	49.2	M229 
First	FirstScreen_deepermerge	SP6884	A20607	191219	-2.906	6.221	-2.032	9	6	11.2	Main	55.7	M230 
First	FirstScreen_deepermerge	SP6885	A20608	191219	-2.903	6.221	-1.945	9	5	11.2	Main	56.4	M231 
First	FirstScreen_deepermerge	SP6886	A20609	191219	-2.888	6.231	-1.857	9	4	11.2	Main	60.6	M232 
First	FirstScreen_deepermerge	SP6887	A20994	191219	-2.89	6.215	-1.727	9	3	11+9	Main	67.8	M233 
First	FirstScreen_nomerg	SP6888	A20995	190502_D00829_0247.lane2	-2.884	6.257	-1.651	9	2	9	Main	46.2	M234 
First	FirstScreen_lysmerge	SP6889	NA	11022020	-3	6.347	-2.967	8	15	20 ?	Main	73.1	M235 
First	FirstScreen_lysmerge	SP6890	NA	11022020	-2.996	6.356	-2.841	8	14	12.3	Main	61.3	M236 
First	FirstScreen_nomerg	SP6891	A20998	190502_D00829_0247.lane2	-2.982	6.333	-2.77	8	13	12.3	Main	47.5	M237 
First	FirstScreen_nomerg	SP6892	A20999	190502_D00829_0247.lane2	-2.977	6.331	-2.427	8	10	11.4	Main	45.55	M238 
First	FirstScreen_deepermerge	SP6893	A21000	191219	-2.944	6.337	-2.36	8	9	11.4	Main	77	M239 
First	FirstScreen_deepermerge	SP6894	A21001	191219	-2.921	6.365	-2.227	8	8	11.3	Main	65.9	M240 
First	FirstScreen_deepermerge	SP6895	A21002	191219	-2.925	6.331	-2.119	8	7	11.3	Main	71.7	M241 
First	FirstScreen_deepermerge	SP6896	A21003	191219	-2.932	6.338	-2.019	8	6	11.3	Main	44.6	M242 
First	FirstScreen_deepermerge	SP6897	A21004	191219	-2.925	6.341	-1.95	8	5	11.2	Main	41.2	M243 
First	FirstScreen_deepermerge	SP6898	A21005	191219	-2.918	6.343	-1.853	8	4	11.2	Main	77.3	M244 
First	FirstScreen_deepermerge	SP6899	A21010	191219	-2.903	6.332	-1.724	8	3	11.2	Main	45.4	M245 
First	FirstScreen_nomerg	SP6900	A21011	190502_D00829_0247.lane2	-2.885	6.344	-1.649	8	2	9	Main	66.1	M246 
First	FirstScreen_deepermerge	SP6901	A21012	191219	-3.023	6.432	-2.935	7	15	12.3	Main	79.4	M247 
First	FirstScreen_deepermerge	SP6902	A21013	191219	-3.042	6.458	-2.841	7	14	12.3	Main	74.1	M248 
First	FirstScreen_deepermerge	SP6903	A21014	191219	-3.005	6.449	-2.619	7	12	12.2	Main	62.6	M249 
First	FirstScreen_deepermerge	SP6904	A21015	191219	-3	6.435	-2.529	7	11	12.1	Main	58.6	M250 
First	FirstScreen_lysmerge	SP6905	NA	11022020	-2.986	6.432	-2.451	7	10	11.4	Main	69	M251 
First	FirstScreen_nomerg	SP6906	A21017	190502_D00829_0247.lane2	-2.958	6.481	-2.335	7	9	11.4	Main	76.5	M252 
First	FirstScreen_deepermerge	SP6907	A21018	191219	-2.926	6.426	-2.236	7	8	11.3	Main	75.6	M253 
First	FirstScreen_deepermerge	SP6908	A21019	191219	-2.953	6.417	-2.12	7	7	11.3	Main	67.6	M254 
First	FirstScreen_deepermerge	SP6909	A21020	191219	-2.942	6.441	-2.029	7	6	11.2	Main	44.8	M255 
First	FirstScreen_deepermerge	SP6910	A21021	191219	-2.934	6.441	-1.939	7	5	11.2	Main	96.6	M256 
First	FirstScreen_deepermerge	SP6911	A21022	191219	-2.914	6.429	-1.839	7	4	11.2	Main	64.8	M257 
First	FirstScreen_lysmerge	SP6912	NA	11022020	-2.918	6.457	-1.757	7	3	11.2	Main	77.5	M258 
First	FirstScreen_nomerg	SP6913	A21024	190502_D00829_0247.lane2	-2.909	6.439	-1.636	7	2	9	Main	55.2	M259 
First	FirstScreen_nomerg	SP6914	A21025	190502_D00829_0247.lane2	-2.936	6.402	-1.533	7	1	9	Main	0	M260 
First	FirstScreen_nomerg	SP6915	A21026	190502_D00829_0247.lane2	-3.036	6.568	-2.86	6	14	12.3	Main	51.5	M261 
First	FirstScreen_deepermerge	SP6916	A21027	191219	-3.027	6.565	-2.742	6	13	12.2	Main	65.7	M262 
First	FirstScreen_deepermerge	SP6917	A21028	191219	-3.022	6.568	-2.655	6	12	12.1	Main	70	M263 
First	FirstScreen_deepermerge	SP6918	A21029	191219	-2.991	6.563	-2.542	6	11	11.4	Main	70.5	M264 
First	FirstScreen_deepermerge	SP6919	A21030	191219	-3.001	6.555	-2.435	6	10	11.4	Main	79.2	M265 
First	FirstScreen_deepermerge	SP6920	A21031	191219	-2.968	6.541	-2.326	6	9	11.4	Main	79.9	M266 
First	FirstScreen_deepermerge	SP6921	A21032	191219	-2.962	6.565	-2.217	6	8	11.3	Main	42.2	M267 
First	FirstScreen_deepermerge	SP6922	A21033	191219	-2.965	6.557	-2.138	6	7	11.3	Main	76.5	M268 
First	FirstScreen_deepermerge	SP6923	A21034	191219	-2.953	6.548	-2.049	6	6	11.3	Main	41.45	M269 
First	FirstScreen_deepermerge	SP6924	A21035	191219	-2.945	6.497	-1.951	6	5	11.2	Main	44.5	M270 
First	FirstScreen_deepermerge	SP6925	A21036	191219	-2.919	6.537	-1.861	6	4	11.2	Main	58.5	M271 
First	FirstScreen_deepermerge	SP6926	A21037	191219	-2.941	6.548	-1.745	6	3	11.2	Main	51.2	M272 
First	FirstScreen_deepermerge	SP6927	A21038	191219	-2.907	6.44	-1.637	6	2	9	Main	61.8	M273 
First	FirstScreen_nomerg	SP6928	A21039	190502_D00829_0247.lane2	-2.943	6.509	-1.55	6	1	9	Main	89.1	M274 
First	FirstScreen_deepermerge	SP6929	A21040	191219	-3.043	6.535	-2.955	6	15	12.3	Main	62.25	M275 
First	FirstScreen_nomerg	SP7125	A19278	190212_M06210	6.756	5.593	1.795	7	6	9 ?	South	77.4	 S1
First	FirstScreen_nomerg	SP7126	M5604	190128_D00829_0213.lane1	6.758	5.512	-1.585	7	5	12 ?	South	58.1	 S2 
First	FirstScreen_nomerg	SP7127	M5605	190128_D00829_0213.lane1	6.781	5.404	-1.522	8	6	9 ?	South	60	 S3 
First	FirstScreen_nomerg	SP7128	M5607	190128_D00829_0213.lane1	6.76	5.398	-1.625	8	5	12 ?	South	59.1	 S4 
First	FirstScreen_nomerg	SP7129	M5608	190128_D00829_0213.lane1	6.728	5.41	-1.745	8	3	12	South	70.1	 S5 
First	FirstScreen_nomerg	SP7130	M5609	190128_D00829_0213.lane1	6.701	5.401	-1.838	8	2	12	South	74.5	 S6 
First	FirstScreen_nomerg	SP7131	M5610	190128_D00829_0213.lane1	6.788	5.313	-1.522	9	6	9 ?	South	84.3	 S7 
First	FirstScreen_nomerg	SP7132	M5611	190128_D00829_0213.lane1	6.755	5.312	-1.624	9	5	12 ?	South	60.2	 S8 
First	FirstScreen_nomerg	SP7133	M5612	190128_D00829_0213.lane1	6.721	5.317	-1.728	9	3	12	South	64.7	 S9 
First	FirstScreen_nomerg	SP7134	M5613	190128_D00829_0213.lane1	6.7	5.332	-1.845	9	2	12	South	67.5	 S10 
First	FirstScreen_nomerg	SP7135	M5614	190128_D00829_0213.lane1	6.79	5.211	-1.527	10	6	9 ?	South	73.4	 S11 
First	FirstScreen_nomerg	SP7136	M5615	190128_D00829_0213.lane1	6.748	5.229	-1.642	10	5	12 ?	South	55.3	 S12 
First	FirstScreen_nomerg	SP7137	M5616	190128_D00829_0213.lane1	6.731	5.233	-1.735	10	3	12	South	83.8	 S13 
First	FirstScreen_nomerg	SP7138	M5617	190128_D00829_0213.lane1	6.788	5.106	-1.529	11	6	9 ?	South	83.1	 S14 
First	FirstScreen_nomerg	SP7139	M5618	190128_D00829_0213.lane1	6.754	5.109	-1.64	11	5	12 ?	South	83.3	 S15 
First	FirstScreen_nomerg	SP7140	M5623	190128_D00829_0213.lane1	6.729	5.112	-1.718	11	3	12	South	96.2	 S16 
First	FirstScreen_nomerg	SP7141	M5624	190128_D00829_0213.lane1	6.776	5.009	-1.535	12	6	9 ?	South	60.5	 S17 
First	FirstScreen_nomerg	SP7142	M5625	190128_D00829_0213.lane1	6.765	5.014	-1.621	12	5	12 ?	South	59.3	 S18 
First	FirstScreen_nomerg	SP7143	M5626	190128_D00829_0213.lane1	6.744	5.012	-1.724	12	3	12	South	61.9	 S19 
First	FirstScreen_nomerg	SP7144	M5627	190128_D00829_0213.lane1	6.716	5.021	-1.815	12	2	12	South	55	 S20 
First	FirstScreen_nomerg	SP7145	M5629	190128_D00829_0213.lane1	6.781	4.911	-1.552	13	6	9 ?	South	52.1	 S21 
First	FirstScreen_nomerg	SP7146	M5630	190128_D00829_0213.lane1	6.771	4.923	-1.636	13	5	12 ?	South	53.2	 S22 
First	FirstScreen_nomerg	SP7147	M5631	190128_D00829_0213.lane1	6.738	4.934	-1.734	13	3	12	South	72.3	 S23 
First	FirstScreen_nomerg	SP7148	M5632	190128_D00829_0213.lane1	6.723	4.944	-1.827	13	2	12	South	51.2	 S24 
First	FirstScreen_nomerg	SP7149	M5633	190128_D00829_0213.lane1	6.785	4.804	-1.567	14	6	9 ?	South	48.8	 S25 
First	FirstScreen_nomerg	SP7150	M5634	190128_D00829_0213.lane1	6.768	4.805	-1.645	14	5	12 ?	South	49.6	 S26 
First	FirstScreen_nomerg	SP7151	M5635	190128_D00829_0213.lane1	6.735	4.81	-1.738	14	3	12	South	52.6	 S27 
First	FirstScreen_nomerg	SP7152	M5636	190128_D00829_0213.lane1	6.717	4.817	-1.814	14	2	12	South	64.2	 S28 
First	FirstScreen_nomerg	SP7153	M5637	190128_D00829_0213.lane1	6.789	4.713	-1.567	15	6	9 ?	South	55.2	 S29 
First	FirstScreen_nomerg	SP7154	M5638	190128_D00829_0213.lane1	6.76	4.71	-1.658	15	5	12 ?	South	57	 S30 
First	FirstScreen_nomerg	SP7155	M5639	190128_D00829_0213.lane1	6.75	4.708	-1.746	15	3	12	South	58.1	 S31 
First	FirstScreen_nomerg	SP7156	M5640	190128_D00829_0213.lane1	6.796	4.599	-1.563	16	6	9 ?	South	68.6	 S32 
First	FirstScreen_nomerg	SP7157	M5641	190128_D00829_0213.lane1	6.772	4.595	-1.639	16	5	12 ?	South	67.9	 S33 
First	FirstScreen_nomerg	SP7158	M5642	190128_D00829_0213.lane1	6.805	4.497	-1.551	17	6	9 ?	South	55.9	 S34 
First	FirstScreen_nomerg	SP7159	M5648	190128_D00829_0213.lane1	6.775	4.5	-1.636	17	5	12 ?	South	64.2	 S35 
First	FirstScreen_nomerg	SP7160	M5649	190128_D00829_0213.lane1	6.697	4.502	-1.853	17	2	12	South	68.9	 S36 
First	FirstScreen_nomerg	SP7161	M5650	190128_D00829_0213.lane1	6.704	4.723	-1.836	16	2	12	South	57.9	 S37 
First	FirstScreen_nomerg	SP7162	M5652	190128_D00829_0213.lane1	6.673	3.894	-1.782	24	2	12	South	55.1	 S38 
First	FirstScreen_nomerg	SP7163	M5653	190128_D00829_0213.lane1	6.716	3.802	-1.554	25	6	9 ?	South	49.2	 S39 
First	FirstScreen_nomerg	SP7164	M5654	190128_D00829_0213.lane1	6.705	3.798	-1.607	25	5	12	South	53.1	 S40 
First	FirstScreen_nomerg	SP7165	M5655	190128_D00829_0213.lane1	6.668	3.821	-1.804	25	2	12	South	59.5	 S41 
First	FirstScreen_nomerg	SP7166	M5656	190128_D00829_0213.lane1	6.684	3.812	-1.707	25	3.5	12	South	56.5	 S42 
First	FirstScreen_nomerg	SP7167	M5657	190128_D00829_0213.lane1	6.704	3.689	-1.555	26	6	9 ?	South	62.5	 S43 
First	FirstScreen_nomerg	SP7168	M5658	190128_D00829_0213.lane1	6.694	3.699	-1.642	26	4	12	South	60.9	 S44 
First	FirstScreen_deepermerge	SP7169	M5659	191219	6.669	3.709	-1.747	26	3	12	South	84	 S45 
First	FirstScreen_nomerg	SP7170	M5660	190128_D00829_0213.lane1	6.689	3.6	-1.605	27	5	12	South	81.3	 S46 
First	FirstScreen_deepermerge	SP7171	M5661	191219	6.662	3.59	-1.776	27	3	12	South	64.5	 S47 
First	FirstScreen_nomerg	SP7172	M5662	190128_D00829_0213.lane1	6.687	3.59	-1.671	27	4	12	South	55.5	 S48 
First	FirstScreen_nomerg	SP7173	M5663	190128_D00829_0213.lane1	6.676	3.525	-1.612	28	5	12	South	75.3	 S49 
First	FirstScreen_nomerg	SP7174	M5664	190128_D00829_0213.lane1	6.672	3.503	-1.648	28	4	12	South	71.5	 S50 
First	FirstScreen_nomerg	SP7175	M5665	190128_D00829_0213.lane1	6.656	3.521	-1.774	28	3	12	South	73.5	 S51 
First	FirstScreen_nomerg	SP7176	M5671	190128_D00829_0213.lane1	6.643	3.498	-1.81	28	2	12	South	64.1	 S52 
First	FirstScreen_deepermerge	SP7177	M5672	191219	6.677	3.409	-1.606	29	5	12	South	75.8	 S53 
First	FirstScreen_nomerg	SP7178	M5673	190128_D00829_0213.lane1	6.664	3.404	-1.652	29	4	12	South	79.2	 S54 
First	FirstScreen_nomerg	SP7179	M5674	190128_D00829_0213.lane1	6.646	3.387	-1.764	29	3	12	South	61.3	 S55 
First	FirstScreen_nomerg	SP7180	M5675	190128_D00829_0213.lane1	6.627	3.397	-1.826	29	2	12	South	89.4	 S56 
First	FirstScreen_nomerg	SP7181	M5676	190128_D00829_0213.lane1	6.666	3.292	-1.604	30	5	12	South	80.4	 S57 
First	FirstScreen_nomerg	SP7182	M5677	190128_D00829_0213.lane1	6.654	3.288	-1.648	30	4	12	South	66.9	 S58 
First	FirstScreen_nomerg	SP7183	M5678	190128_D00829_0213.lane1	6.638	3.292	-1.769	30	3	12	South	84.9	 S59 
First	FirstScreen_deepermerge	SP7184	M5679	191219	6.626	3.285	-1.842	30	2	12	South	65.9	 S60 
First	FirstScreen_nomerg	SP7185	M5680	190128_D00829_0213.lane1	6.654	3.206	-1.613	31	5	12	South	59.5	 S61 
First	FirstScreen_nomerg	SP7186	M5681	190128_D00829_0213.lane1	6.65	3.185	-1.678	31	4	12	South	58.2	 S62 
First	FirstScreen_nomerg	SP7187	M5682	190128_D00829_0213.lane1	6.644	3.191	-1.771	31	3	12	South	72	 S63 
First	FirstScreen_deepermerge	SP7188	M5683	191219	6.636	3.183	-1.843	31	2	12	South	63.7	 S64 
First	FirstScreen_nomerg	SP7189	M5684	190128_D00829_0213.lane1	6.572	2.742	-1.635	34	5	11	South	79.2	 S65 
First	FirstScreen_deepermerge	SP7190	M5685	191219	6.55	2.732	-1.732	34	3.5	11	South	91.3	 S66 
First	FirstScreen_nomerg	SP7191	M5686	190128_D00829_0213.lane1	6.559	2.727	-1.625	34	2.5	11	South	56.3	 S67 
First	FirstScreen_nomerg	SP7192	M5687	190128_D00829_0213.lane1	6.576	2.656	-1.631	35	6	11	South	80.7	 S68 
First	FirstScreen_nomerg	SP7193	M5689	190128_D00829_0213.lane1	6.564	2.652	-1.71	35	4	11	South	92	 S69 
First	FirstScreen_nomerg	SP7194	M5690	190128_D00829_0213.lane1	6.552	2.636	-1.839	35	3	11	South	66	 S70 
First	FirstScreen_nomerg	SP7195	M5696	190128_D00829_0213.lane1	6.591	2.525	-1.622	36	6	11	South	50.5	 S71 
First	FirstScreen_deepermerge	SP7196	M5697	191219	6.581	2.546	-1.714	36	5	11	South	89.5	 S72 
