DB_entry	QC	QC_comment	Comments	RunID	IndexLibID	CapLibID	IndexLibIDCoreDB	CapLibIDCoreDB	p7	p5	SampleID	ExtractID	SampleType	ExperimentType	ProbeSet	Site	Description	CC_reads	CC_percent	RawSeqs	FilteredL35	Identified	%Hominid	Mapped	%Mapped	Unique	Duplication_Rate	5'CT	3'CT	5'CT(95%CI)	3'CT(95%CI)	cond5'CT(95%CI)	cond3'CT(95%CI)	Ancient	Deaminated(term3)	H_support	H_support_deam	N-HST_support	N-HST_support_deam	N_support	N_support_deam	HST_support	HST_support_deam	D-S_support	D-S_support_deam	D_support	D_support_deam	S_support	S_support_deam	H_der	H_deam_der	N-HST_der	N-HST_deam_der	N_der	N_deam_der	HST_der	HST_deam_der	D-S_der	D-S_deam_der	D_der	D_deam_der	S_der	S_deam_der	Unnamed: 64
12713	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20589	B26587	Lib.G.735	Cap.E.7383	418	141	SP6873	E14149	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M219 Layer 11.2	18.9	0.000968	1954890.0	1935931.0	1658.0	0.6	756.0	45.6	436.0	1.73	33.9	22.6	25.1-43.6	15.3-31.3	0.2-41.3	0.2-41.3	++	113.0	^^^47.8% (11 / 23)	^66.7% (2 / 3)	^^^57.9% (11 / 19)	^^^66.7% (4 / 6)	^^^50.0% (4 / 8)	NA% (0 / 0)	0.0% (0 / 32)	0.0% (0 / 7)	^13.2% (14 / 106)	0.0% (0 / 27)	1.2% (1 / 80)	0.0% (0 / 22)	0.0% (0 / 62)	0.0% (0 / 14)	(2523:1)(2831:1)(6266:1)(8021:1)(8065:1)(15355:1)(15443:2)(15649:1)(15667:2)	(15649:1)(15667:1)	(547:1)(3399:2)(4204:2)(4532:1)(6260:1)(8365:2)(8764:1)(10373:1)	(547:1)(3399:2)(4532:1)	(1406:1)(7127:1)(7746:1)(8386:1)				(2955:11)(4991:2)(8140:1)		(14662:1)				
12714	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20590	B26588	Lib.G.736	Cap.E.7384	481	190	SP6874	E14150	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M220 Layer 9.3	3.7	0.000201	1817773.0	1798731.0	2196.0	0.5	851.0	38.8	282.0	3.02	35.0	18.5	23.1-48.4	10.8-28.7	0.0-70.8	0.0-60.2	++	55.0	^^^87.5% (7 / 8)	100.0% (1 / 1)	8.3% (1 / 12)	33.3% (1 / 3)	0.0% (0 / 7)	NA% (0 / 0)	0.0% (0 / 15)	0.0% (0 / 2)	^^37.9% (33 / 87)	^^60.0% (6 / 10)	2.0% (1 / 50)	14.3% (1 / 7)	0.0% (0 / 23)	0.0% (0 / 2)	(4904:1)(6266:1)(7891:1)(8021:1)(12474:2)(13095:1)	(12474:1)	(16037:1)	(16037:1)					(2955:32)(6242:1)	(2955:6)	(7961:1)	(7961:1)			
12715	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20591	B26589	Lib.G.737	Cap.E.7385	473	150	SP6875	E14151	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M221 Layer 9.2	34.4	0.001847	1860306.0	1831494.0	56046.0	28.7	44769.0	79.9	855.0	52.36	4.1	0.4	1.8-8.0	0.0-2.0	N/A-N/A	0.0-97.5	-	17.0	^^^100.0% (74 / 74)	100.0% (1 / 1)	0.0% (0 / 59)	NA% (0 / 0)	3.0% (1 / 33)	0.0% (0 / 1)	0.0% (0 / 79)	0.0% (0 / 4)	0.4% (1 / 249)	0.0% (0 / 2)	1.1% (2 / 187)	0.0% (0 / 3)	0.0% (0 / 133)	0.0% (0 / 1)	(2056:4)(2831:1)(4904:2)(4940:2)(5387:2)(5580:1)(5821:2)(5840:2)(6452:2)(6641:3)(7868:1)(7891:2)(8021:2)(8065:3)(8461:1)(9325:8)(9869:1)(10307:4)(10750:6)(11590:6)(12474:3)(13359:5)(13656:2)(13889:2)(15148:1)(15355:4)(15649:1)(15667:1)	(15355:1)			(6200:1)				(9899:1)		(5447:2)				
12716	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20592	B26590	Lib.G.738	Cap.E.7386	489	183	SP6876	E14152	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M222 Layer 14	0.0	0.0	1780675.0	1757687.0	2645.0	0.6	1383.0	52.3	427.0	3.24	12.8	15.9	7.2-20.6	9.5-24.2	0.4-64.1	0.8-90.6	-	52.0	^^^63.0% (17 / 27)	NA% (0 / 0)	^25.0% (5 / 20)	NA% (0 / 0)	0.0% (0 / 10)	NA% (0 / 0)	0.0% (0 / 32)	0.0% (0 / 4)	6.0% (7 / 117)	^19.0% (4 / 21)	0.0% (0 / 83)	0.0% (0 / 1)	0.0% (0 / 38)	NA% (0 / 0)	(2056:1)(2831:1)(5387:1)(6266:3)(6641:1)(7868:1)(7891:1)(9325:1)(9869:2)(10750:1)(11590:1)(13656:1)(15148:2)		(3399:1)(8365:1)(11527:1)(12070:1)(15671:1)						(2955:7)	(2955:4)					
12717	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20593	B26591	Lib.G.739	Cap.E.7387	423	162	SP6877	E14153	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M223 Layer 12.3	0.0	0.0	1588555.0	1575534.0	1719.0	0.4	637.0	37.1	314.0	2.03	30.4	16.3	19.9-42.7	9.6-25.2	1.3-98.7	0.6-80.6	+	67.0	^^^100.0% (7 / 7)	NA% (0 / 0)	0.0% (0 / 7)	NA% (0 / 0)	^30.0% (3 / 10)	0.0% (0 / 2)	0.0% (0 / 13)	NA% (0 / 0)	^^63.9% (62 / 97)	^^76.2% (16 / 21)	5.6% (2 / 36)	0.0% (0 / 1)	0.0% (0 / 8)	0.0% (0 / 1)	(4904:1)(4940:1)(8065:1)(8461:1)(10324:1)(13656:1)(15355:1)				(1406:1)(7127:2)				(2955:61)(16070:1)	(2955:16)	(5270:1)(16081:1)				
12718	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20594	B26592	Lib.G.740	Cap.E.7388	480	160	SP6878	E14154	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M224 Layer 12.3	21.4	0.001197	1782973.0	1763496.0	2000.0	0.5	665.0	33.2	263.0	2.53	26.7	21.1	16.1-39.7	11.4-33.9	0.0-84.2	0.0-84.2	++	54.0	^^^58.3% (7 / 12)	0.0% (0 / 1)	^33.3% (3 / 9)	100.0% (1 / 1)	0.0% (0 / 4)	NA% (0 / 0)	0.0% (0 / 9)	NA% (0 / 0)	^^24.6% (17 / 69)	^^45.5% (5 / 11)	6.1% (2 / 33)	0.0% (0 / 3)	0.0% (0 / 19)	0.0% (0 / 4)	(2523:2)(6266:1)(7891:1)(9325:1)(9869:1)(13889:1)		(11527:1)(15479:1)(15850:1)	(11527:1)					(2955:16)(8203:1)	(2955:5)	(9566:1)(10742:1)				
12719	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20595	B26593	Lib.G.741	Cap.E.7389	405	139	SP6879	E14155	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M225 Layer 12.1/12.2	29.3	0.001807	1623118.0	1604528.0	1152.0	0.3	327.0	28.4	223.0	1.47	40.5	17.1	24.8-57.9	7.2-32.1	0.0-97.5	0.0-97.5	+	41.0	25.0% (1 / 4)	0.0% (0 / 1)	0.0% (0 / 5)	NA% (0 / 0)	^50.0% (2 / 4)	NA% (0 / 0)	0.0% (0 / 12)	NA% (0 / 0)	^^49.2% (32 / 65)	^^37.5% (6 / 16)	0.0% (0 / 41)	0.0% (0 / 3)	0.0% (0 / 5)	NA% (0 / 0)	(15148:1)				(11383:1)(15789:1)				(2955:31)(8203:1)	(2955:6)					
12720	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20596	B26594	Lib.G.742	Cap.E.7390	425	173	SP6880	E14156	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M226 Layer 11.4	47.9	0.002696	1776479.0	1756529.0	3228.0	1.4	2087.0	64.7	783.0	2.67	28.8	16.8	22.7-35.5	11.9-22.7	0.4-57.9	0.1-26.0	++	168.0	^^^97.6% (81 / 83)	^^^100.0% (18 / 18)	0.0% (0 / 55)	0.0% (0 / 9)	0.0% (0 / 46)	0.0% (0 / 8)	0.0% (0 / 60)	0.0% (0 / 8)	3.0% (6 / 201)	4.5% (2 / 44)	2.0% (3 / 150)	0.0% (0 / 35)	1.1% (1 / 95)	0.0% (0 / 18)	(2056:3)(2523:1)(2831:3)(4904:2)(4940:2)(5387:1)(5580:1)(5821:1)(5840:3)(6266:1)(6452:2)(6641:3)(7868:6)(7891:5)(8021:2)(8065:2)(8461:4)(9325:5)(9869:3)(10307:3)(10324:3)(10750:1)(12474:1)(13095:1)(13359:3)(13656:1)(13889:3)(15148:4)(15355:4)(15443:3)(15649:3)(15667:1)	(2831:1)(5840:1)(7868:1)(7891:1)(9325:2)(10307:1)(10324:2)(13359:2)(13889:2)(15148:1)(15355:2)(15649:1)(15667:1)							(1405:1)(2955:4)(12528:1)	(2955:2)	(3888:1)(8488:1)(15643:1)		(13983:1)		
12721	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20597	B26595	Lib.G.743	Cap.E.7391	421	189	SP6881	E14157	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M227 Layer 11.4	0.7	5.3e-05	1274143.0	1253590.0	2865.0	1.1	1829.0	63.8	358.0	5.11	32.4	16.8	23.4-42.3	10.1-25.6	3.2-65.1	2.1-48.4	++	82.0	^^^100.0% (26 / 26)	^^^100.0% (7 / 7)	0.0% (0 / 23)	0.0% (0 / 8)	0.0% (0 / 16)	0.0% (0 / 5)	0.0% (0 / 24)	NA% (0 / 0)	4.5% (4 / 89)	5.0% (1 / 20)	0.0% (0 / 58)	0.0% (0 / 5)	0.0% (0 / 40)	0.0% (0 / 12)	(2056:1)(2831:2)(5580:2)(5840:1)(6641:3)(7868:1)(7891:1)(8503:1)(9325:1)(9869:2)(10307:1)(10324:1)(10750:2)(13095:1)(15355:1)(15443:1)(15649:2)(15667:2)	(2831:1)(5840:1)(6641:1)(9325:1)(9869:1)(15649:1)(15667:1)							(2955:2)(8203:1)(11016:1)	(8203:1)					
12727	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20605	B26604	Lib.G.751	Cap.E.7397	446	127	SP6882	E14163	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M228 Layer 11.3	51.5	0.003789	1358364.0	1345715.0	1525.0	0.5	459.0	30.1	274.0	1.68	30.0	12.7	18.8-43.2	5.6-23.5	0.0-97.5	0.0-41.0	+	46.0	^^^100.0% (38 / 38)	^^^100.0% (5 / 5)	0.0% (0 / 14)	0.0% (0 / 1)	20.0% (1 / 5)	NA% (0 / 0)	0.0% (0 / 21)	NA% (0 / 0)	^15.6% (10 / 64)	16.7% (2 / 12)	0.0% (0 / 57)	0.0% (0 / 4)	0.0% (0 / 15)	0.0% (0 / 2)	(5387:2)(6266:1)(7868:1)(8021:1)(8065:1)(10307:1)(10324:1)(10750:1)(12474:1)(13656:1)(15148:26)(15443:1)	(5387:1)(8065:1)(15148:3)			(3808:1)				(2955:9)(12801:1)	(2955:1)(12801:1)					
12728	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20606	B26605	Lib.G.752	Cap.E.7398	457	109	SP6883	E14164	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M229 Layer 11.3	17.6	0.001108	1586391.0	1571326.0	2557.0	1.1	1465.0	57.3	696.0	2.1	30.6	22.2	23.8-38.1	16.4-28.8	7.5-70.1	4.3-48.1	++	165.0	^^^100.0% (66 / 66)	^^^100.0% (21 / 21)	6.2% (3 / 48)	0.0% (0 / 10)	7.1% (2 / 28)	14.3% (1 / 7)	3.1% (2 / 64)	0.0% (0 / 13)	^13.1% (26 / 199)	^14.6% (7 / 48)	2.1% (3 / 146)	3.4% (1 / 29)	0.0% (0 / 80)	0.0% (0 / 20)	(2056:1)(2523:3)(2831:2)(4904:2)(4940:3)(5387:1)(5580:3)(5821:2)(5840:3)(6266:1)(6452:1)(6641:2)(7868:3)(7891:3)(8021:4)(8065:4)(8461:1)(8503:1)(9325:1)(9869:4)(10307:3)(10324:5)(10750:1)(12474:1)(13359:2)(13656:2)(13889:3)(15148:2)(15355:1)(15443:1)	(2056:1)(2831:1)(4904:1)(4940:1)(5580:1)(5821:2)(5840:3)(6266:1)(6641:2)(7868:1)(8021:2)(10324:1)(12474:1)(13656:1)(15148:1)(15443:1)	(417:1)(10373:1)(16244:1)		(3918:1)(15789:1)	(3918:1)	(11102:1)(16083:1)		(750:1)(2955:23)(6509:1)(6512:1)	(2955:7)	(3870:1)(6566:1)(8488:1)	(6566:1)			
12729	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20607	B26606	Lib.G.753	Cap.E.7399	454	128	SP6884	E14165	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M230 Layer 11.2/11.3	5.1	0.000385	1329540.0	1314022.0	2072.0	1.0	1097.0	52.9	645.0	1.7	35.5	17.8	28.0-43.6	12.2-24.7	18.7-81.3	12.8-64.9	++	140.0	^^^95.9% (47 / 49)	^^^100.0% (12 / 12)	2.6% (1 / 39)	9.1% (1 / 11)	0.0% (0 / 36)	0.0% (0 / 5)	0.0% (0 / 54)	0.0% (0 / 12)	^^25.9% (55 / 212)	^^25.0% (11 / 44)	0.0% (0 / 99)	0.0% (0 / 21)	4.6% (4 / 87)	0.0% (0 / 21)	(2056:4)(2523:1)(2831:1)(5580:4)(5821:1)(5840:1)(6266:1)(6452:1)(6641:1)(7868:3)(7891:3)(8021:2)(8065:3)(8461:2)(9325:3)(9869:1)(11590:1)(12474:2)(13095:1)(13359:5)(13656:1)(13889:1)(15148:1)(15355:1)(15649:1)(15667:1)	(2056:1)(2831:1)(5580:1)(6266:1)(6452:1)(7868:1)(7891:1)(8021:1)(12474:1)(13359:1)(13889:1)(15355:1)	(4532:1)	(4532:1)					(2955:53)(11016:2)	(2955:11)			(3567:1)(5601:1)(6614:1)(7774:1)		
12730	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20608	B26607	Lib.G.754	Cap.E.7400	456	142	SP6885	E14166	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M231 Layer 11.2	57.6	0.003081	1868231.0	1850622.0	3277.0	0.9	1579.0	48.2	705.0	2.24	34.8	24.6	27.9-42.2	18.4-31.6	0.2-41.3	0.1-28.7	++	159.0	^^^96.0% (48 / 50)	^^^100.0% (9 / 9)	2.1% (1 / 47)	0.0% (0 / 7)	4.5% (1 / 22)	0.0% (0 / 4)	0.0% (0 / 43)	0.0% (0 / 5)	^^^22.5% (51 / 227)	^^^25.9% (15 / 58)	1.4% (2 / 146)	3.6% (1 / 28)	0.0% (0 / 98)	0.0% (0 / 13)	(2523:1)(2831:2)(4904:3)(4940:2)(5387:1)(5580:2)(6266:1)(6452:3)(7891:2)(8021:1)(8065:1)(9325:2)(9869:2)(10324:1)(10750:2)(11590:1)(12474:1)(13095:2)(13359:3)(13656:1)(13889:1)(15148:1)(15355:3)(15443:2)(15649:3)(15667:4)	(2831:1)(4904:1)(4940:1)(6452:1)(10750:1)(13095:2)(13359:1)(15443:1)	(13707:1)		(9027:1)				(2955:48)(8545:1)(9075:1)(15490:1)	(2955:12)(8545:1)(9075:1)(15490:1)	(928:1)(9080:1)	(9080:1)			
12731	passed		inclDenSedEZ2021	190327_D00829_0240.lane2	A20609	B26608	Lib.G.755	Cap.E.7401	429	136	SP6886	E14167	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (3/4) M232 Layer 11.2	18.9	0.001644	1150722.0	1139499.0	1414.0	0.6	588.0	41.6	370.0	1.59	35.9	22.2	26.1-46.5	14.8-31.2	9.9-81.6	6.0-61.0	++	83.0	^^^100.0% (35 / 35)	^^^100.0% (6 / 6)	11.5% (3 / 26)	0.0% (0 / 6)	0.0% (0 / 25)	0.0% (0 / 7)	0.0% (0 / 24)	0.0% (0 / 7)	6.6% (7 / 106)	4.8% (1 / 21)	4.5% (3 / 67)	5.9% (1 / 17)	3.9% (2 / 51)	10.0% (1 / 10)	(2056:1)(2523:2)(2831:3)(4904:1)(4940:2)(5387:2)(5580:3)(5840:1)(6266:2)(6452:1)(6641:1)(7868:1)(7891:1)(8021:1)(8065:1)(9325:1)(9869:1)(12474:4)(13095:2)(13359:1)(13656:1)(15148:1)(15443:1)	(5580:1)(6266:1)(6452:1)(13095:2)(15148:1)	(4532:1)(6260:1)(13707:1)						(2955:6)(8545:1)	(2955:1)	(4092:1)(6917:1)(13528:1)	(13528:1)	(11518:1)(15640:1)	(11518:1)	
13034	passed		inclDenSedEZ2021	190502_D00829_0247.lane2	A20994	B25704	Lib.G.756	Cap.E.7047	314	88	SP6887	E14168	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (4/4) M233 Layer 9.3/11.2	1.7	9.9e-05	1704480.0	1684171.0	2691.0	0.7	1152.0	42.8	469.0	2.46	33.7	18.4	24.6-43.8	11.5-27.3	4.3-77.7	1.9-45.4	++	102.0	^^^81.5% (22 / 27)	^^100.0% (2 / 2)	6.5% (2 / 31)	0.0% (0 / 5)	0.0% (0 / 23)	0.0% (0 / 3)	0.0% (0 / 40)	0.0% (0 / 9)	7.8% (10 / 128)	8.8% (3 / 34)	0.0% (0 / 91)	0.0% (0 / 17)	0.0% (0 / 75)	0.0% (0 / 16)	(2523:1)(4940:2)(5580:1)(6266:1)(7868:1)(7891:1)(8021:1)(10307:1)(10324:1)(10750:1)(11590:1)(13656:3)(13889:1)(15355:3)(15443:1)(15649:1)(15667:1)	(4940:1)(7868:1)	(15629:1)(15671:1)						(2955:10)	(2955:3)					
13035	passed		inclDenSedEZ2021	190502_D00829_0247.lane2	A20995	B25705	Lib.G.757	Cap.E.7048	329	62	SP6888	E14169	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (4/4) M234 Layer 9.2/9.3	0.0	0.0	1586633.0	1567502.0	2868.0	0.6	1214.0	42.3	391.0	3.1	31.1	14.3	21.8-41.7	8.5-21.9	0.0-70.8	0.0-33.6	+	77.0	^^^100.0% (24 / 24)	^^^100.0% (5 / 5)	0.0% (0 / 25)	0.0% (0 / 7)	0.0% (0 / 22)	0.0% (0 / 4)	3.7% (1 / 27)	20.0% (1 / 5)	^11.1% (12 / 108)	8.7% (2 / 23)	1.3% (1 / 76)	0.0% (0 / 16)	0.0% (0 / 47)	0.0% (0 / 5)	(2523:2)(2831:1)(4940:2)(6266:2)(6452:2)(6641:1)(7868:1)(7891:1)(8021:1)(8065:3)(9325:1)(9869:2)(10307:1)(10324:1)(12474:2)(13359:1)	(2523:1)(7868:1)(7891:1)(9869:1)(12474:1)					(11102:1)	(11102:1)	(2955:9)(4991:1)(6483:1)(8152:1)	(2955:2)	(5021:1)				
13036	passed		inclDenSedEZ2021	190502_D00829_0247.lane2	A20996	B25706	Lib.G.758	Cap.E.7049	356	95	SP6889	E14170	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (4/4) M235 Layer 14	4.3	0.000283	1519066.0	1498480.0	3241.0	1.3	1870.0	57.7	461.0	4.06	48.9	32.1	40.1-57.7	24.5-40.6	19.2-74.9	8.6-42.3	++	159.0	9.4% (3 / 32)	0.0% (0 / 9)	^^^55.0% (11 / 20)	^^^50.0% (3 / 6)	^^^80.0% (16 / 20)	^^^80.0% (4 / 5)	0.0% (0 / 20)	0.0% (0 / 3)	^12.5% (11 / 88)	11.5% (3 / 26)	10.7% (6 / 56)	^22.2% (4 / 18)	0.0% (0 / 50)	0.0% (0 / 20)	(5387:2)(15649:1)		(417:1)(4532:2)(8764:1)(10532:1)(13707:1)(13801:2)(15226:1)(15479:2)	(4532:1)(10532:1)(13801:1)	(438:1)(1406:2)(7127:4)(7861:1)(9027:2)(9456:1)(10256:1)(11950:1)(15232:1)(15789:2)	(7127:1)(7861:1)(10256:1)(15789:1)			(1405:1)(2955:5)(8545:1)(9758:1)(9884:1)(11503:1)(12064:1)	(2955:2)(11503:1)	(3636:1)(3832:1)(8008:1)(10742:1)(15403:2)	(3636:1)(3832:1)(15403:2)			
13037	passed		inclDenSedEZ2021	190502_D00829_0247.lane2	A20997	B25707	Lib.G.759	Cap.E.7050	319	94	SP6890	E14171	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (4/4) M236 Layer 12.3	10.0	0.000565	1766793.0	1744220.0	1883.0	0.6	804.0	42.7	528.0	1.52	43.0	23.6	34.5-51.8	16.8-31.5	18.4-90.1	8.4-58.1	++	135.0	11.8% (2 / 17)	0.0% (0 / 4)	^^^66.7% (10 / 15)	50.0% (1 / 2)	^^^70.0% (7 / 10)	^^^60.0% (3 / 5)	4.3% (1 / 23)	12.5% (1 / 8)	7.2% (10 / 138)	0.0% (0 / 25)	9.0% (6 / 67)	6.7% (1 / 15)	0.0% (0 / 52)	0.0% (0 / 11)	(4940:1)(13359:1)		(3414:1)(6156:1)(6260:1)(8764:1)(11458:1)(13707:1)(15226:1)(15629:1)(16037:2)	(11458:1)	(438:1)(1406:1)(6200:1)(7746:1)(9027:2)(16400:1)	(7746:1)(9027:1)(16400:1)	(8840:1)	(8840:1)	(868:3)(2955:3)(3277:1)(3714:1)(6483:1)(14007:1)		(928:1)(2402:1)(2404:1)(4047:1)(5447:1)(7609:1)	(4047:1)			
13038	passed		inclDenSedEZ2021	190502_D00829_0247.lane2	A20998	B25708	Lib.G.760	Cap.E.7051	306	70	SP6891	E14172	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (4/4) M237 Layer 12.3	0.0	0.0	1963436.0	1938776.0	3024.0	0.8	1615.0	53.4	564.0	2.86	43.5	27.8	35.1-52.2	21.0-35.3	7.8-55.1	8.4-58.1	++	167.0	^^^33.3% (8 / 24)	0.0% (0 / 5)	^^^48.1% (13 / 27)	^^^55.6% (5 / 9)	^^^60.0% (12 / 20)	^^^87.5% (7 / 8)	0.0% (0 / 37)	0.0% (0 / 10)	^15.2% (20 / 132)	9.3% (4 / 43)	5.3% (5 / 94)	3.1% (1 / 32)	1.8% (1 / 55)	0.0% (0 / 13)	(2523:1)(4904:1)(4940:1)(6641:2)(8021:1)(13656:1)(15355:1)		(3399:1)(3414:1)(8764:1)(10532:2)(11527:2)(13801:2)(15479:2)(15850:1)(16037:1)	(8764:1)(10532:1)(13801:2)(15479:1)	(1406:1)(3808:2)(3918:1)(7127:3)(8986:1)(11383:2)(11950:1)(15789:1)	(1406:1)(7127:1)(8986:1)(11383:2)(11950:1)(15789:1)			(2955:11)(3714:1)(4958:1)(4991:1)(7232:1)(7789:1)(9647:1)(9839:1)(14073:1)(14839:1)	(2955:2)(4958:1)(4991:1)	(4622:1)(4959:1)(5270:2)(13528:1)	(4959:1)	(6614:1)		
13039	passed		inclDenSedEZ2021	190502_D00829_0247.lane2	A20999	B25709	Lib.G.761	Cap.E.7052	396	56	SP6892	E14173	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (4/4) M238 Layer 11.4	4.0	0.000269	1498923.0	1480437.0	3990.0	1.7	2445.0	61.3	680.0	3.6	29.9	16.5	23.1-37.5	11.4-22.7	14.7-94.7	5.5-57.2	++	151.0	^^^97.0% (64 / 66)	^^^93.3% (14 / 15)	3.6% (2 / 55)	9.1% (1 / 11)	2.6% (1 / 39)	0.0% (0 / 6)	3.3% (2 / 61)	0.0% (0 / 18)	6.4% (12 / 188)	2.7% (1 / 37)	0.0% (0 / 144)	0.0% (0 / 40)	0.0% (0 / 82)	0.0% (0 / 17)	(2523:1)(2831:2)(4904:1)(4940:1)(5387:2)(5580:3)(5821:6)(5840:5)(6266:2)(6452:1)(8065:3)(8461:2)(8503:2)(9325:1)(9869:3)(10324:1)(10750:1)(11590:1)(12474:3)(13095:3)(13359:2)(13656:1)(13889:4)(15148:4)(15355:2)(15443:2)(15649:2)(15667:3)	(5821:1)(5840:1)(6266:1)(9325:1)(9869:2)(10324:1)(11590:1)(13359:1)(13656:1)(15148:2)(15649:1)(15667:1)	(13707:1)(16244:1)	(13707:1)	(11383:1)		(11074:1)(11102:1)		(2955:9)(8203:1)(11016:1)(12756:1)	(2955:1)					
13040	passed		inclDenSedEZ2021	190502_D00829_0247.lane2	A21000	B25710	Lib.G.762	Cap.E.7053	309	72	SP6893	E14174	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (4/4) M239 Layer 11.4	0.0	0.0	1661319.0	1641444.0	3655.0	1.2	2077.0	56.8	791.0	2.63	31.8	11.3	25.5-38.8	7.4-16.4	2.3-51.8	1.2-30.4	+	140.0	^^^94.6% (53 / 56)	^^^80.0% (4 / 5)	6.5% (4 / 62)	50.0% (1 / 2)	0.0% (0 / 39)	0.0% (0 / 6)	0.0% (0 / 65)	0.0% (0 / 10)	5.3% (11 / 206)	10.0% (3 / 30)	1.1% (2 / 182)	4.2% (1 / 24)	0.0% (0 / 85)	0.0% (0 / 8)	(2523:1)(2831:2)(4904:3)(4940:3)(5580:1)(5840:2)(6266:2)(6452:4)(6641:1)(7868:1)(7891:2)(8021:1)(8461:1)(9325:3)(9869:2)(10307:3)(10324:3)(10750:1)(12474:4)(13359:1)(13656:1)(13889:1)(15148:2)(15355:2)(15443:3)(15649:1)(15667:2)	(6452:1)(13656:1)(15355:1)(15443:1)	(417:1)(11458:1)(12070:1)(13801:1)	(417:1)					(2955:10)(14476:1)	(2955:3)	(13528:2)	(13528:1)			
13041	passed		inclDenSedEZ2021	190502_D00829_0247.lane2	A21001	B25711	Lib.G.763	Cap.E.7054	338	47	SP6894	E14175	sediment	screening	AA163	Denisova Cave, Russia	Denisova Main Chamber (4/4) M240 Layer 11.3	0.0	0.0	1833980.0	1815872.0	2758.0	1.3	1668.0	60.5	1027.0	1.62	26.7	14.7	21.5-32.5	10.8-19.4	15.2-72.3	7.8-45.4	++	194.0	^^^98.9% (90 / 91)	^^^93.8% (15 / 16)	4.8% (4 / 83)	0.0% (0 / 20)	0.0% (0 / 64)	0.0% (0 / 14)	0.0% (0 / 84)	0.0% (0 / 13)	4.6% (13 / 281)	5.6% (3 / 54)	0.0% (0 / 206)	0.0% (0 / 42)	1.7% (2 / 118)	4.5% (1 / 22)	(2056:2)(2523:2)(2831:3)(4904:5)(4940:2)(5387:2)(5580:2)(5821:3)(5840:4)(6266:2)(6452:1)(6641:1)(7868:5)(7891:4)(8021:3)(8065:8)(8461:1)(8503:1)(9325:3)(9869:3)(10307:4)(10324:3)(10750:5)(12474:4)(13095:1)(13359:3)(13656:1)(13889:2)(15148:3)(15355:1)(15443:1)(15649:3)(15667:2)	(2831:1)(5821:1)(5840:1)(7868:2)(7891:2)(8021:1)(8065:1)(9325:2)(9869:1)(10750:1)(13889:1)(15649:1)	(4532:1)(6156:1)(11458:1)(13707:1)						(2955:9)(4914:1)(12756:1)(14494:1)(14605:1)	(2955:3)			(13687:1)(13813:1)	(13687:1)	
