RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.7288	2374085	2345804	1386126	1354	0.425	6.66	f	6694	Perissodactyla	Equidae	Equus_ovodovi	best	5900	0.8813	2077	2.8406	13315	2059	13207	3.45	++	529	794	59.3 (55.2,63.4)	43.8 (39.5,48.2)	59.7 (46.4,71.9)	40.7 (30.5,51.5)	48.2	48.4	6.1	0.811	0.995	0.814
Cap.E.7288	2374085	2345804	1386126	14	0.01864	5.14	f	156	Primates	Indriidae	Propithecus_diadema	best	10	0.0641	6	1.6666	177	6	177	0.01	-	1	1	25.0 (0.6,80.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.0	53.0	0.01	0.01	0.014	0.731
Cap.E.7288	2374085	2345804	1386126	17	0.002686	12.6	f	510	Lagomorpha	Leporidae	Lepus_sinensis	best	205	0.4019	31	6.6129	617	31	617	0.05	+	5	9	42.9 (9.9,81.6)	28.6 (3.7,71.0)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	46.0	47.7	0.08	0.035	0.069	0.507
Cap.E.7288	2374085	2345804	1386126	19	0.003428	1.32	f	1397	Primates	Cebidae	Saguinus_mystax	best	472	0.3378	115	4.1043	669	115	669	0.19	+	22	46	25.0 (8.7,49.1)	54.5 (36.4,71.9)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	51.9	53.5	0.36	0.04	0.273	0.148
Cap.E.7288	2374085	2345804	1386126	19	0.01131	6.26	f	195	Artiodactyla	Delphinidae	Sousa_chinensis	best	46	0.2358	16	2.8750	420	15	410	0.02	-	4	5	80.0 (28.4,99.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.2	45.6	0.04	0.025	0.039	0.647
Cap.E.7288	2374085	2345804	1386126	2	0.001013	2.0	f	815	Artiodactyla	Suidae	Sus_scrofa_cristatus	best	495	0.6073	163	3.0368	985	136	944	0.22	++	34	56	57.1 (41.0,72.3)	33.3 (18.0,51.8)	50.0 (1.3,98.7)	25.0 (0.6,80.6)	47.1	48.3	0.46	0.058	0.336	0.174
Cap.E.7288	2374085	2345804	1386126	21	0.002505	40.9	f	269	Cingulata	Chlamyphoridae	Cabassous_tatouay	best	75	0.2788	26	2.8846	438	22	375	0.03	-	3	6	50.0 (6.8,93.2)	33.3 (0.8,90.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	53.3	51.8	0.08	0.026	0.071	0.366
Cap.E.7288	2374085	2345804	1386126	223	0.078	4.55	f	6713	Carnivora	Canidae	Canis_lupus_chanco	best	4545	0.6770	1577	2.8820	13921	1528	13600	2.56	++	350	545	54.9 (49.7,60.0)	44.9 (39.8,50.1)	53.3 (37.9,68.3)	49.0 (34.4,63.7)	47.4	46.8	4.46	0.829	0.98	0.846
Cap.E.7288	2374085	2345804	1386126	23	0.004892	91.5	f	1053	Primates	Atelidae	Alouatta_caraya	best	649	0.6163	126	5.1507	283	126	283	0.21	++	22	43	57.7 (36.9,76.6)	38.1 (18.1,61.6)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	45.3	43.7	0.34	0.017	0.262	0.065
Cap.E.7288	2374085	2345804	1386126	23	0.005116	20.3	f	428	Artiodactyla	Balaenopteridae	Balaenoptera_musculus	best	298	0.6962	56	5.3214	356	56	356	0.09	++	11	28	36.4 (10.9,69.2)	46.7 (21.3,73.4)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	48.1	49.3	0.16	0.021	0.134	0.161
Cap.E.7288	2374085	2345804	1386126	24	0.003089	2.0	f	1103	Primates	Cheirogaleidae	Microcebus_griseorufus	best	399	0.3617	71	5.6197	733	60	723	0.10	++	28	40	42.9 (17.7,71.1)	71.9 (53.3,86.3)	20.0 (0.5,71.6)	50.0 (1.3,98.7)	45.4	43.2	0.19	0.043	0.156	0.279
Cap.E.7288	2374085	2345804	1386126	24	0.006306	5.79	f	852	Primates	Lepilemuridae	Lepilemur_otto	best	513	0.6021	105	4.8857	766	105	766	0.17	++	33	47	76.0 (54.9,90.6)	61.5 (40.6,79.8)	100.0 (15.8,100.0)	40.0 (5.3,85.3)	43.7	42.9	0.27	0.045	0.214	0.212
Cap.E.7288	2374085	2345804	1386126	25	0.00508	5.36	f	388	Primates	Tarsiidae	Tarsius_wallacei	best	101	0.2603	39	2.5897	578	39	578	0.06	+	6	9	37.5 (8.5,75.5)	50.0 (11.8,88.2)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	50.3	42.4	0.11	0.034	0.097	0.351
Cap.E.7288	2374085	2345804	1386126	2550	0.4478	6.08	f	10848	Carnivora	Ursidae	Ursus_spelaeus	best	7294	0.6723	2119	3.4421	14868	2034	14471	3.40	++	385	656	45.1 (40.8,49.5)	35.7 (31.3,40.2)	46.7 (31.7,62.1)	36.8 (24.4,50.7)	52.0	53.0	6.58	0.886	0.997	0.888
Cap.E.7288	2374085	2345804	1386126	27	0.001458	3.19	f	465	Rodentia	Spalacidae	Eospalax_fontanierii	best	77	0.1655	26	2.9615	729	26	729	0.04	+	5	8	60.0 (14.7,94.7)	50.0 (6.8,93.2)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	48.1	46.2	0.07	0.044	0.065	0.682
Cap.E.7288	2374085	2345804	1386126	27	0.004582	3.07	f	3700	Chiroptera	Pteropodidae	Pteropus_dasymallus	best	1489	0.4024	279	5.3369	1340	278	1303	0.46	++	52	76	43.4 (32.5,54.7)	25.0 (16.0,35.9)	57.1 (18.4,90.1)	33.3 (9.9,65.1)	48.4	48.1	0.8	0.08	0.51	0.157
Cap.E.7288	2374085	2345804	1386126	28	0.01531	1.0	f	831	Primates	Hominidae	Homo_sapiens	fixed	172	0.2069	46	3.7391	1310	-	-	0.07	-	4	8	28.6 (3.7,71.0)	14.3 (1.8,42.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	47.0	43.8	0.13	0.079	0.108	0.728
Cap.E.7288	2374085	2345804	1386126	30	0.003401	7.1	f	973	Rodentia	Echimyidae	Proechimys_goeldii	best	293	0.3011	56	5.2321	611	54	546	0.09	-	3	11	0.0 (0.0,26.5)	42.9 (9.9,81.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	44.6	43.9	0.14	0.036	0.123	0.294
Cap.E.7288	2374085	2345804	1386126	31	0.003363	4.19	f	112	Lagomorpha	Ochotonidae	Ochotona_koslowi	best	26	0.2321	8	3.2500	190	7	142	0.01	-	0	0	N/A (N/A,N/A)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.7	N/A	0.02	0.011	0.019	0.59
Cap.E.7288	2374085	2345804	1386126	31	0.003816	2.84	f	939	Eulipotyphla	Talpidae	Uropsilus_andersoni	best	240	0.2555	59	4.0677	824	56	821	0.09	+	15	23	70.6 (44.0,89.7)	23.1 (5.0,53.8)	N/A (N/A,N/A)	0.0 (0.0,70.8)	49.9	49.9	0.17	0.049	0.144	0.344
Cap.E.7288	2374085	2345804	1386126	31	0.003939	22.9	f	3428	Primates	Cercopithecidae	Macaca_sylvanus	best	818	0.2386	206	3.9708	1073	203	1053	0.34	+	35	76	55.3 (40.1,69.8)	18.4 (8.8,32.0)	0.0 (0.0,84.2)	0.0 (0.0,41.0)	46.5	47.8	0.57	0.064	0.398	0.162
Cap.E.7288	2374085	2345804	1386126	33	0.005346	6.15	f	532	Artiodactyla	Ziphiidae	Mesoplodon_stejnegeri	best	256	0.4812	64	4.0000	612	63	605	0.10	++	13	19	50.0 (18.7,81.3)	47.1 (23.0,72.2)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	46.7	48.2	0.18	0.037	0.15	0.249
Cap.E.7288	2374085	2345804	1386126	35	0.004241	26.8	f	848	Artiodactyla	Camelidae	Camelus_dromedarius	best	257	0.3030	87	2.9540	582	79	512	0.13	++	17	28	56.2 (29.9,80.2)	44.4 (21.5,69.2)	0.0 (0.0,70.8)	0.0 (0.0,97.5)	43.9	44.6	0.22	0.034	0.183	0.19
Cap.E.7288	2374085	2345804	1386126	36	0.002968	5.31	f	725	Rodentia	Dipodidae	Sicista_concolor	best	104	0.1434	27	3.8518	560	27	560	0.04	-	3	8	0.0 (0.0,84.2)	30.0 (6.7,65.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	43.4	44.0	0.07	0.033	0.06	0.561
Cap.E.7288	2374085	2345804	1386126	38	0.004099	34.7	f	4818	Rodentia	Sciuridae	Tamias_striatus	best	1345	0.2791	268	5.0186	1300	236	1256	0.39	++	65	104	55.3 (40.1,69.8)	55.3 (43.4,66.7)	50.0 (11.8,88.2)	33.3 (7.5,70.1)	43.9	42.9	0.7	0.078	0.465	0.168
Cap.E.7288	2374085	2345804	1386126	38	0.007313	12.4	f	768	Carnivora	Otariidae	Arctocephalus_townsendi	best	163	0.2122	81	2.0123	943	80	852	0.13	+	11	25	53.3 (26.6,78.7)	13.0 (2.8,33.6)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	45.6	45.4	0.22	0.056	0.18	0.315
Cap.E.7288	2374085	2345804	1386126	3834	0.4641	81.2	f	79330	Carnivora	Hyaenidae	Crocuta_crocuta	best	75053	0.9460	21240	3.5335	14700	20513	14097	34.38	++	4748	7311	53.1 (51.8,54.5)	39.3 (38.0,40.7)	48.1 (44.0,52.3)	35.9 (32.5,39.4)	54.7	55.1	67.87	0.857	1.0	0.857
Cap.E.7288	2374085	2345804	1386126	39	0.01048	4.15	f	154	Artiodactyla	Giraffidae	Giraffa_giraffa_angolensis	best	83	0.5389	24	3.4583	561	22	519	0.03	+	6	9	83.3 (35.9,99.6)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.6	50.2	0.07	0.034	0.061	0.551
Cap.E.7288	2374085	2345804	1386126	40	0.006537	63.6	f	2510	Primates	Lemuridae	Eulemur_rubriventer	best	784	0.3123	144	5.4444	625	102	490	0.17	++	18	36	52.9 (27.8,77.0)	66.7 (38.4,88.2)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	43.0	41.9	0.35	0.035	0.269	0.132
Cap.E.7288	2374085	2345804	1386126	42	0.005515	29.3	f	2641	Rodentia	Muridae	Rattus_norvegicus	best	677	0.2563	139	4.8705	1471	139	1471	0.23	++	31	67	75.0 (50.9,91.3)	51.5 (33.5,69.2)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	44.2	43.9	0.37	0.09	0.282	0.319
Cap.E.7288	2374085	2345804	1386126	43	0.004973	11.9	f	631	Artiodactyla	Tragulidae	Tragulus_napu	best	345	0.5467	75	4.6000	493	75	493	0.12	++	19	39	44.4 (25.5,64.7)	52.9 (27.8,77.0)	50.0 (6.8,93.2)	66.7 (9.4,99.2)	45.3	44.6	0.21	0.031	0.173	0.18
Cap.E.7288	2374085	2345804	1386126	43	0.005394	4.56	f	4855	Rodentia	Cricetidae	Microtus_thomasi	best	2115	0.4356	384	5.5078	2484	384	2484	0.64	++	77	131	54.0 (43.0,64.8)	37.3 (27.0,48.7)	50.0 (1.3,98.7)	10.0 (0.3,44.5)	48.1	47.5	1.13	0.152	0.632	0.241
Cap.E.7288	2374085	2345804	1386126	44	0.005703	37.7	f	1543	Chiroptera	Rhinolophidae	Rhinolophus_formosae	best	801	0.5191	165	4.8545	616	165	616	0.27	++	26	61	61.5 (40.6,79.8)	35.5 (19.2,54.6)	33.3 (0.8,90.6)	100.0 (2.5,100.0)	45.1	43.5	0.43	0.036	0.321	0.113
Cap.E.7288	2374085	2345804	1386126	44	0.008111	5.91	f	3315	Carnivora	Phocidae	Phoca_fasciata	best	750	0.2262	211	3.5545	1471	209	1388	0.35	++	55	89	36.2 (22.7,51.5)	55.7 (43.3,67.6)	12.5 (0.3,52.7)	25.0 (0.6,80.6)	45.6	46.2	0.57	0.088	0.398	0.221
Cap.E.7288	2374085	2345804	1386126	45	0.005042	5.67	f	1584	Pholidota	Manidae	Manis_crassicaudata	best	600	0.3787	178	3.3707	884	178	884	0.29	++	18	40	26.5 (12.9,44.4)	26.3 (13.4,43.1)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	47.9	47.1	0.51	0.053	0.365	0.146
Cap.E.7288	2374085	2345804	1386126	45	0.02431	5.07	f	4939	Artiodactyla	Cervidae	Cervus_nippon_yakushimae	best	2951	0.5974	829	3.5597	11148	800	10809	1.34	++	176	296	61.4 (54.4,68.0)	35.3 (28.1,43.0)	78.6 (49.2,95.3)	32.4 (17.4,50.5)	49.0	48.7	2.47	0.678	0.887	0.764
Cap.E.7288	2374085	2345804	1386126	4553	0.6477	8.94	f	8491	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	7801	0.9187	2773	2.8131	14478	2729	14209	4.57	++	624	939	51.1 (47.5,54.6)	41.0 (37.1,44.9)	50.6 (39.0,62.2)	40.2 (30.4,50.7)	50.2	50.3	8.49	0.88	0.999	0.881
Cap.E.7288	2374085	2345804	1386126	46	0.005749	6.87	f	5305	Chiroptera	Vespertilionidae	Myotis_bechsteinii	best	1375	0.2591	298	4.6140	1543	287	1458	0.48	++	76	134	65.7 (53.1,76.8)	47.1 (35.1,59.4)	14.3 (0.4,57.9)	20.0 (0.5,71.6)	44.9	43.4	0.78	0.089	0.498	0.18
Cap.E.7288	2374085	2345804	1386126	47	0.004688	12.6	f	136	Primates	Lorisidae	Nycticebus_pygmaeus	best	67	0.4926	16	4.1875	345	16	345	0.02	-	5	6	83.3 (35.9,99.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	40.8	0.04	0.02	0.036	0.563
Cap.E.7288	2374085	2345804	1386126	471	0.4128	17.5	f	42649	Proboscidea	Elephantidae	Mammuthus_columbi	best	40696	0.9542	15858	2.5662	16125	15657	15931	26.24	++	3609	5688	55.8 (54.3,57.3)	42.1 (40.5,43.7)	57.0 (51.9,62.0)	41.7 (37.5,46.0)	48.7	48.9	46.91	0.979	1.0	0.979
Cap.E.7288	2374085	2345804	1386126	48	0.004104	23.1	f	2493	Dasyuromorphia	Dasyuridae	Sminthopsis_crassicaudata	best	53	0.0212	14	3.7857	107	14	107	0.02	-	3	5	50.0 (6.8,93.2)	50.0 (1.3,98.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.8	41.0	0.03	0.006	0.031	0.198
Cap.E.7288	2374085	2345804	1386126	48	0.004467	23.1	f	196	Didelphimorphia	Didelphidae	Tlacuatzin_canescens	best	111	0.5663	28	3.9642	176	28	176	0.04	+	13	14	66.7 (9.4,99.2)	78.6 (49.2,95.3)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.9	44.3	0.07	0.01	0.066	0.16
Cap.E.7288	2374085	2345804	1386126	52	0.01337	4.67	f	118	Artiodactyla	Moschidae	Moschus_moschiferus	best	71	0.6016	32	2.2187	996	32	996	0.05	-	3	7	50.0 (11.8,88.2)	0.0 (0.0,41.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	48.6	45.9	0.09	0.06	0.08	0.757
Cap.E.7288	2374085	2345804	1386126	55	0.005262	2.25	f	242	Scandentia	Tupaiidae	Tupaia_belangeri	best	120	0.4958	33	3.6363	367	32	319	0.05	-	5	8	55.6 (21.2,86.3)	0.0 (0.0,36.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	41.0	42.0	0.08	0.021	0.068	0.318
Cap.E.7288	2374085	2345804	1386126	56	0.004883	4.61	f	1030	Eulipotyphla	Erinaceidae	Neohylomys_hainanensis	best	48	0.0466	23	2.0869	487	20	432	0.03	-	3	4	50.0 (1.3,98.7)	66.7 (9.4,99.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.6	44.0	0.05	0.027	0.047	0.583
Cap.E.7288	2374085	2345804	1386126	59	0.008239	47.9	f	4911	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	320	0.0651	103	3.1067	1259	102	1223	0.17	++	21	34	75.0 (47.6,92.7)	39.1 (19.7,61.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.3	42.3	0.27	0.075	0.214	0.352
Cap.E.7288	2374085	2345804	1386126	66	0.009466	5.73	f	5755	Eulipotyphla	Soricidae	Sorex_minutissimus	best	483	0.0839	106	4.5566	1396	104	1343	0.17	++	33	48	79.3 (60.3,92.0)	36.4 (20.4,54.9)	66.7 (9.4,99.2)	33.3 (4.3,77.7)	47.1	46.0	0.29	0.081	0.227	0.359
Cap.E.7288	2374085	2345804	1386126	67	0.006846	12.1	f	286	Carnivora	Procyonidae	Nasua_nasua	best	76	0.2657	31	2.4516	730	27	612	0.04	-	4	6	40.0 (5.3,85.3)	18.2 (2.3,51.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.3	46.8	0.09	0.044	0.077	0.572
Cap.E.7288	2374085	2345804	1386126	79	0.01018	23.7	f	2458	Carnivora	Herpestidae	Suricata_suricatta	best	365	0.1484	120	3.0416	1344	120	1344	0.20	++	12	31	38.1 (18.1,61.6)	46.2 (19.2,74.9)	50.0 (6.8,93.2)	50.0 (6.8,93.2)	46.0	44.2	0.32	0.079	0.25	0.317
Cap.E.7288	2374085	2345804	1386126	84	0.05657	2.46	f	4778	Carnivora	Felidae	Panthera_tigris_amoyensis	best	2001	0.4187	535	3.7401	5836	523	5624	0.87	++	127	221	55.1 (46.4,63.7)	45.8 (36.7,55.2)	30.0 (6.7,65.2)	23.1 (5.0,53.8)	48.9	47.2	1.54	0.343	0.743	0.461
Cap.E.7288	2374085	2345804	1386126	86	0.008579	5.95	f	945	Rodentia	Anomaluridae	Anomalurus_derbianus	best	292	0.3089	58	5.0344	460	54	365	0.09	+	13	14	52.6 (28.9,75.6)	37.5 (8.5,75.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.4	45.9	0.15	0.027	0.13	0.209
Cap.E.7288	2374085	2345804	1386126	99	0.01203	2.84	f	4085	Carnivora	Eupleridae	Eupleres_goudotii	best	2743	0.6714	381	7.1994	1314	379	1307	0.63	++	84	131	65.2 (54.6,74.9)	35.5 (24.9,47.3)	75.0 (19.4,99.4)	25.0 (5.5,57.2)	51.6	51.6	1.16	0.077	0.641	0.12
Cap.E.7289	2465980	2435967	1455928	1	0.007194	1.0	f	760	Artiodactyla	Suidae	Sus_scrofa_domesticus	best	516	0.6789	362	1.4254	1113	295	1054	0.17	++	62	94	41.0 (30.3,52.3)	40.5 (29.6,52.1)	57.1 (18.4,90.1)	40.0 (12.2,73.8)	49.0	48.9	1.07	0.066	0.612	0.108
Cap.E.7289	2465980	2435967	1455928	10	0.002067	2.6	f	168	Primates	Pitheciidae	Plecturocebus_hoffmannsi	best	16	0.0952	13	1.2307	340	11	277	0.00	-	1	2	0.0 (0.0,97.5)	16.7 (0.4,64.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.8	38.5	0.03	0.02	0.029	0.705
Cap.E.7289	2465980	2435967	1455928	113	0.03952	1.45	f	2742	Carnivora	Canidae	Canis_lupus_chanco	best	776	0.2830	560	1.3857	8695	549	8467	0.32	++	88	157	43.2 (34.4,52.4)	32.3 (24.3,41.2)	53.8 (25.1,80.8)	31.8 (13.9,54.9)	46.8	46.9	1.56	0.518	0.748	0.692
Cap.E.7289	2465980	2435967	1455928	13	0.01887	3.92	f	4058	Carnivora	Felidae	Panthera_leo_persica	best	2039	0.5024	1070	1.9056	4604	1048	4212	0.62	++	224	419	46.2 (39.9,52.6)	38.9 (33.5,44.5)	50.0 (31.9,68.1)	43.2 (27.1,60.5)	48.5	47.8	3.08	0.273	0.934	0.293
Cap.E.7289	2465980	2435967	1455928	15	0.004097	2.33	f	60	Primates	Indriidae	Propithecus_edwardsi	best	13	0.2166	9	1.4444	313	9	313	0.00	-	1	2	33.3 (0.8,90.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	43.8	44.0	0.02	0.018	0.02	0.908
Cap.E.7289	2465980	2435967	1455928	17	0.003615	88.7	f	776	Primates	Atelidae	Alouatta_caraya	best	434	0.5592	191	2.2722	542	191	542	0.11	+	27	44	55.0 (38.5,70.7)	24.0 (9.4,45.1)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	47.5	47.2	0.54	0.032	0.384	0.085
Cap.E.7289	2465980	2435967	1455928	17	0.009295	2.0	f	727	Primates	Hominidae	Homo_sapiens	fixed	297	0.4085	187	1.5882	7092	-	-	0.11	-	4	7	7.1 (1.5,19.5)	1.7 (0.0,9.2)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	62.1	57.1	0.7	0.428	0.461	0.927
Cap.E.7289	2465980	2435967	1455928	19	0.00241	29.2	f	124	Lagomorpha	Ochotonidae	Ochotona_coreana	best	28	0.2258	20	1.4000	424	20	424	0.01	-	2	3	100.0 (2.5,100.0)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.8	40.3	0.04	0.024	0.041	0.586
Cap.E.7289	2465980	2435967	1455928	19	0.002601	3.16	f	4056	Rodentia	Cricetidae	Microtus_kikuchii	best	1762	0.4344	802	2.1970	1185	791	1132	0.47	++	126	224	42.9 (35.1,50.9)	35.1 (28.0,42.7)	23.1 (5.0,53.8)	18.8 (4.0,45.6)	46.6	45.6	2.29	0.072	0.867	0.083
Cap.E.7289	2465980	2435967	1455928	19	0.003428	1.37	f	1173	Primates	Cebidae	Saguinus_mystax	best	517	0.4407	280	1.8464	586	280	586	0.16	++	59	119	35.5 (24.9,47.3)	58.6 (44.9,71.4)	25.0 (3.2,65.1)	50.0 (6.8,93.2)	52.3	51.3	0.88	0.035	0.542	0.065
Cap.E.7289	2465980	2435967	1455928	196	0.0577	1.43	f	5382	Carnivora	Ursidae	Ursus_arctos	best	2916	0.5418	773	3.7723	5464	758	5296	0.45	++	137	216	37.2 (30.7,44.0)	36.5 (29.2,44.2)	33.3 (11.8,61.6)	29.4 (10.3,56.0)	50.0	51.7	2.26	0.321	0.864	0.371
Cap.E.7289	2465980	2435967	1455928	20	0.00455	3.65	f	161	Artiodactyla	Delphinidae	Lagenorhynchus_acutus	best	50	0.3105	40	1.2500	499	36	468	0.02	+	8	12	54.5 (23.4,83.3)	33.3 (4.3,77.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	47.1	51.8	0.11	0.03	0.099	0.304
Cap.E.7289	2465980	2435967	1455928	21	0.00316	1.33	f	3144	Primates	Cercopithecidae	Macaca_tonkeana	best	843	0.2681	460	1.8326	1057	458	1019	0.27	++	72	157	34.7 (26.4,43.7)	29.6 (20.8,39.7)	0.0 (0.0,41.0)	0.0 (0.0,33.6)	48.9	49.6	1.35	0.063	0.697	0.091
Cap.E.7289	2465980	2435967	1455928	22	0.001814	8.68	f	705	Rodentia	Dipodidae	Sicista_concolor	best	64	0.0907	39	1.6410	442	39	442	0.02	++	11	19	50.0 (18.7,81.3)	35.3 (14.2,61.7)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	42.2	43.4	0.09	0.026	0.084	0.318
Cap.E.7289	2465980	2435967	1455928	22	0.003536	2.32	f	1039	Rodentia	Echimyidae	Proechimys_trinitatis	best	288	0.2771	157	1.8343	993	157	993	0.09	++	24	48	40.0 (24.9,56.7)	30.8 (14.3,51.8)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	48.0	47.3	0.45	0.059	0.329	0.181
Cap.E.7289	2465980	2435967	1455928	24	0.002983	1.58	f	364	Lagomorpha	Leporidae	Lepus_americanus	best	48	0.1318	32	1.5000	633	32	633	0.01	-	4	10	50.0 (15.7,84.3)	0.0 (0.0,41.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	41.6	42.5	0.07	0.037	0.066	0.557
Cap.E.7289	2465980	2435967	1455928	25	0.002697	34.2	f	5476	Rodentia	Sciuridae	Tamias_striatus	best	1067	0.1948	532	2.0056	1371	500	1355	0.30	++	111	179	43.2 (32.7,54.2)	54.8 (46.0,63.4)	16.7 (0.4,64.1)	11.1 (0.3,48.2)	45.2	43.7	1.45	0.082	0.722	0.114
Cap.E.7289	2465980	2435967	1455928	26	0.005258	6.0	f	753	Primates	Tarsiidae	Tarsius_lariang	best	131	0.1739	96	1.3645	637	96	637	0.05	+	12	23	60.0 (32.3,83.7)	17.4 (5.0,38.8)	100.0 (2.5,100.0)	20.0 (0.5,71.6)	46.3	43.8	0.26	0.037	0.206	0.182
Cap.E.7289	2465980	2435967	1455928	27	0.004374	119.0	f	931	Artiodactyla	Ziphiidae	Mesoplodon_stejnegeri	best	448	0.4812	272	1.6470	777	269	771	0.16	++	33	48	53.7 (37.4,69.3)	19.3 (10.0,31.9)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	46.0	47.5	0.76	0.047	0.492	0.096
Cap.E.7289	2465980	2435967	1455928	27	0.004582	2.59	f	3884	Chiroptera	Pteropodidae	Pteropus_dasymallus	best	1345	0.3462	584	2.3030	1627	583	1584	0.34	++	104	142	38.6 (31.1,46.4)	27.5 (20.6,35.2)	22.2 (2.8,60.0)	15.4 (1.9,45.4)	50.6	51.7	1.76	0.097	0.79	0.123
Cap.E.7289	2465980	2435967	1455928	30	0.003861	1.27	f	873	Primates	Cheirogaleidae	Microcebus_griseorufus	best	198	0.2268	103	1.9223	789	77	752	0.04	++	30	42	43.5 (23.2,65.5)	77.4 (58.9,90.4)	33.3 (9.9,65.1)	100.0 (39.8,100.0)	44.8	43.1	0.28	0.047	0.22	0.214
Cap.E.7289	2465980	2435967	1455928	34	0.00372	3.94	f	233	Cingulata	Chlamyphoridae	Tolypeutes_tricinctus	best	31	0.1330	29	1.0689	709	29	709	0.01	-	3	7	20.0 (0.5,71.6)	25.0 (3.2,65.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.3	46.4	0.07	0.041	0.066	0.618
Cap.E.7289	2465980	2435967	1455928	34	0.006484	3.03	f	804	Carnivora	Otariidae	Arctocephalus_pusillus	best	108	0.1343	82	1.3170	925	82	925	0.04	+	13	21	26.3 (9.1,51.2)	34.8 (16.4,57.3)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	46.2	45.3	0.22	0.055	0.182	0.305
Cap.E.7289	2465980	2435967	1455928	36	0.009459	2.22	f	1960	Primates	Lepilemuridae	Lepilemur_otto	best	788	0.4020	389	2.0257	907	389	907	0.23	++	62	119	40.4 (30.4,51.0)	28.3 (19.4,38.6)	50.0 (6.8,93.2)	22.2 (2.8,60.0)	46.4	47.2	1.07	0.054	0.613	0.088
Cap.E.7289	2465980	2435967	1455928	37	0.00682	11.6	f	2260	Carnivora	Phocidae	Phoca_fasciata	best	1091	0.4827	492	2.2174	1267	491	1219	0.29	++	143	239	35.7 (26.9,45.1)	67.3 (59.5,74.4)	36.0 (18.0,57.5)	64.3 (35.1,87.2)	46.5	46.9	1.37	0.075	0.701	0.108
Cap.E.7289	2465980	2435967	1455928	38	0.005646	13.8	f	3066	Eulipotyphla	Soricidae	Sorex_sinalis	best	398	0.1298	225	1.7688	1395	224	1356	0.13	++	46	68	48.3 (35.2,61.6)	32.1 (20.3,46.0)	20.0 (0.5,71.6)	12.5 (0.3,52.7)	47.3	46.7	0.61	0.081	0.42	0.192
