RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
simadna_hd_1000	4999234	4999234	4999234	55	0.01019	5.84	f	528	Primates	Aotidae	Aotus_azarai_azarai	best	13	0.0246	8	1.6250	242	8	242	0.00	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.1	N/A	0.01	0.014	0.016	0.882
simadna_hd_1000	4999234	4999234	4999234	57	0.01242	22.1	f	1074	Artiodactyla	Phocoenidae	Phocoena_phocoena	best	249	0.2318	106	2.3490	1158	98	1055	0.05	-	6	12	21.1 (6.1,45.6)	14.3 (1.8,42.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.2	43.2	0.27	0.07	0.214	0.329
simadna_hd_1000	4999234	4999234	4999234	58	0.007181	3.78	f	9541	Rodentia	Cricetidae	Cricetulus_longicaudatus	best	3701	0.3879	387	9.5633	2136	387	2136	0.23	-	16	34	11.9 (4.9,22.9)	11.1 (5.2,20.0)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	45.7	47.5	1.08	0.131	0.616	0.212
simadna_hd_1000	4999234	4999234	4999234	60	0.008762	28.5	f	1966	Lagomorpha	Leporidae	Lepus_americanus	best	351	0.1785	168	2.0892	1977	159	1954	0.09	-	10	23	18.2 (7.0,35.5)	12.5 (4.7,25.2)	100.0 (15.8,100.0)	66.7 (9.4,99.2)	42.8	43.0	0.42	0.116	0.314	0.369
simadna_hd_1000	4999234	4999234	4999234	61	0.00888	178.0	f	11637	Chiroptera	Pteropodidae	Rousettus_lanosus	best	1647	0.1415	420	3.9214	2762	419	2725	0.25	-	20	45	10.0 (4.4,18.8)	13.6 (7.2,22.6)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	45.1	47.1	1.12	0.164	0.63	0.26
simadna_hd_1000	4999234	4999234	4999234	62	0.006428	31.5	f	4628	Macroscelidea	Macroscelididae	Elephantulus_fuscipes	best	266	0.0574	87	3.0574	1226	87	1226	0.05	-	4	8	22.2 (6.4,47.6)	0.0 (0.0,24.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	41.7	49.0	0.21	0.073	0.174	0.42
simadna_hd_1000	4999234	4999234	4999234	6273	0.8873	2280.0	f	1532419	Carnivora	Hyaenidae	Crocuta_crocuta	best	1694930	1.1060	32588	52.0108	17032	30548	16474	18.70	++	1848	2951	15.1 (14.3,16.1)	14.8 (14.0,15.8)	12.8 (8.5,18.3)	12.6 (8.3,18.0)	46.4	49.5	88.88	0.993	1.0	0.993
simadna_hd_1000	4999234	4999234	4999234	63	0.005706	12.8	f	1729	Rodentia	Dipodidae	Sicista_concolor	best	78	0.0451	48	1.6250	746	39	713	0.02	-	2	5	0.0 (0.0,36.9)	18.2 (2.3,51.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	41.6	42.0	0.12	0.045	0.102	0.44
simadna_hd_1000	4999234	4999234	4999234	63	0.006404	36.6	f	1130	Rodentia	Heteromyidae	Dipodomys_merriami	best	338	0.2991	118	2.8644	817	118	817	0.07	+	11	20	21.4 (8.3,41.0)	26.9 (11.6,47.8)	100.0 (15.8,100.0)	100.0 (15.8,100.0)	43.3	47.2	0.31	0.05	0.241	0.207
simadna_hd_1000	4999234	4999234	4999234	65	0.008329	29.3	f	766	Chiroptera	Mormoopidae	Pteronotus_personatus	best	96	0.1253	48	2.0000	711	48	711	0.02	-	3	6	7.7 (0.2,36.0)	14.3 (1.8,42.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	44.3	0.12	0.042	0.107	0.399
simadna_hd_1000	4999234	4999234	4999234	66	0.006599	29.3	f	1521	Dasyuromorphia	Dasyuridae	Sminthopsis_douglasi	best	576	0.3786	92	6.2608	765	92	765	0.05	-	7	15	14.3 (3.0,36.3)	13.3 (3.8,30.7)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	42.4	42.1	0.23	0.046	0.187	0.247
simadna_hd_1000	4999234	4999234	4999234	67	0.007257	36.0	f	1320	Scandentia	Tupaiidae	Tupaia_glis	best	284	0.2151	109	2.6055	927	103	863	0.06	-	5	11	10.5 (1.3,33.1)	27.3 (6.0,61.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.5	41.7	0.27	0.055	0.216	0.255
simadna_hd_1000	4999234	4999234	4999234	67	0.008413	61.3	f	984	Chiroptera	Hipposideridae	Hipposideros_pomona	best	480	0.4878	89	5.3932	843	88	800	0.05	+	8	14	18.8 (4.0,45.6)	27.8 (9.7,53.5)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	43.7	43.8	0.23	0.05	0.184	0.271
simadna_hd_1000	4999234	4999234	4999234	68	0.01092	15.8	f	795	Artiodactyla	Hippopotamidae	Hippopotamus_amphibius	best	679	0.8540	198	3.4292	1459	172	1353	0.10	-	11	25	16.7 (5.6,34.7)	16.3 (6.8,30.7)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	49.0	53.0	0.58	0.088	0.403	0.22
simadna_hd_1000	4999234	4999234	4999234	68	0.02346	271.0	f	7012	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	2559	0.3649	342	7.4824	1847	335	1796	0.20	+	22	38	16.1 (7.6,28.3)	19.7 (10.9,31.3)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	44.8	43.4	0.9	0.109	0.55	0.199
simadna_hd_1000	4999234	4999234	4999234	71	0.009537	18.1	f	790	Artiodactyla	Physeteridae	Kogia_sima	best	113	0.1430	56	2.0178	779	55	737	0.03	-	3	6	7.7 (0.2,36.0)	22.2 (2.8,60.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.1	43.5	0.14	0.047	0.119	0.398
simadna_hd_1000	4999234	4999234	4999234	71	0.01616	72.8	f	6494	Carnivora	Phocidae	Phoca_fasciata	best	2736	0.4213	437	6.2608	2637	408	2532	0.24	-	18	42	11.9 (5.3,22.2)	12.7 (6.2,22.0)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	44.8	43.2	1.17	0.157	0.645	0.244
simadna_hd_1000	4999234	4999234	4999234	72	0.01223	12.1	f	5093	Rodentia	Echimyidae	Proechimys_gardneri	best	511	0.1003	189	2.7037	1931	157	1761	0.09	-	8	15	10.3 (2.2,27.4)	15.2 (5.1,31.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.7	42.7	0.46	0.114	0.339	0.338
simadna_hd_1000	4999234	4999234	4999234	73	0.01351	53.1	f	21293	Carnivora	Mustelidae	Mustela_kathiah	best	5766	0.2707	968	5.9566	4391	962	4334	0.58	-	42	110	13.6 (9.0,19.4)	9.4 (5.6,14.7)	0.0 (0.0,70.8)	0.0 (0.0,52.2)	44.6	46.2	2.6	0.265	0.899	0.294
simadna_hd_1000	4999234	4999234	4999234	74	0.01043	25.4	f	2401	Artiodactyla	Camelidae	Camelus_dromedarius	best	956	0.3981	245	3.9020	1677	245	1677	0.14	+	17	35	10.5 (4.0,21.5)	22.9 (12.0,37.3)	0.0 (0.0,52.2)	0.0 (0.0,97.5)	46.8	46.9	0.68	0.1	0.455	0.221
simadna_hd_1000	4999234	4999234	4999234	74	0.02518	47.7	f	1972	Artiodactyla	Giraffidae	Giraffa_camelopardalis	best	740	0.3752	247	2.9959	1893	247	1893	0.15	-	16	48	14.8 (6.6,27.1)	18.8 (8.9,32.6)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	43.7	45.6	0.65	0.115	0.439	0.261
simadna_hd_1000	4999234	4999234	4999234	76	0.01025	28.8	f	14665	Rodentia	Sciuridae	Sundasciurus_lowii	best	4358	0.2971	761	5.7266	3464	724	3361	0.44	+	42	80	13.4 (8.0,20.6)	16.8 (11.2,23.8)	0.0 (0.0,45.9)	0.0 (0.0,60.2)	44.8	45.9	2.11	0.212	0.845	0.251
simadna_hd_1000	4999234	4999234	4999234	76	0.01028	38.7	f	2306	Artiodactyla	Tragulidae	Tragulus_napu	best	465	0.2016	172	2.7034	1767	172	1767	0.10	+	11	26	25.0 (13.2,40.3)	3.0 (0.1,15.8)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	43.6	46.1	0.47	0.111	0.342	0.327
simadna_hd_1000	4999234	4999234	4999234	78	0.008055	26.4	f	382	Peramelemorphia	Peramelidae	Isoodon_macrourus	best	43	0.1125	26	1.6538	215	26	215	0.01	-	2	3	0.0 (0.0,36.9)	66.7 (9.4,99.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.8	41.3	0.06	0.012	0.054	0.236
simadna_hd_1000	4999234	4999234	4999234	79	0.009315	47.9	f	864	Rodentia	Octodontidae	Octodon_degus	best	161	0.1863	74	2.1756	747	48	667	0.02	-	2	2	7.1 (0.2,33.9)	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	41.4	48.5	0.18	0.044	0.154	0.288
simadna_hd_1000	4999234	4999234	4999234	79	0.009572	83.4	f	709	Rodentia	Caviidae	Cavia_porcellus	best	259	0.3653	81	3.1975	506	81	506	0.04	-	3	7	0.0 (0.0,19.5)	18.8 (4.0,45.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	43.3	42.0	0.2	0.03	0.168	0.178
simadna_hd_1000	4999234	4999234	4999234	79	0.01185	21.9	f	5699	Primates	Cheirogaleidae	Microcebus_griseorufus	best	739	0.1296	280	2.6392	2419	246	2341	0.15	-	11	32	7.8 (2.2,18.9)	15.2 (6.3,28.9)	0.0 (0.0,70.8)	0.0 (0.0,97.5)	43.1	42.4	0.73	0.144	0.476	0.303
simadna_hd_1000	4999234	4999234	4999234	798	0.8347	179.0	f	163038	Proboscidea	Elephantidae	Mammuthus_primigenius	best	161881	0.9929	31502	5.1387	16442	30856	16296	18.88	++	2848	5764	26.4 (25.3,27.6)	24.6 (23.5,25.8)	29.4 (24.2,35.0)	25.5 (20.8,30.5)	59.8	63.4	112.44	0.98	1.0	0.98
simadna_hd_1000	4999234	4999234	4999234	80	0.02157	26.0	f	2072	Artiodactyla	Balaenopteridae	Balaenoptera_musculus	best	390	0.1882	191	2.0418	1718	190	1673	0.11	+	14	32	26.1 (14.3,41.1)	5.4 (0.7,18.2)	N/A (N/A,N/A)	0.0 (0.0,70.8)	45.4	49.0	0.52	0.104	0.372	0.28
simadna_hd_1000	4999234	4999234	4999234	81	0.008861	14.6	f	520	Rodentia	Ctenomyidae	Ctenomys_leucodon	best	50	0.0961	36	1.3888	534	31	485	0.01	-	0	3	0.0 (0.0,70.8)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	44.3	0.09	0.032	0.077	0.426
simadna_hd_1000	4999234	4999234	4999234	81	0.01189	25.9	f	14124	Primates	Cercopithecidae	Macaca_sylvanus	best	3082	0.2182	685	4.4992	3465	650	3427	0.39	+	41	85	16.5 (10.8,23.8)	15.0 (9.3,22.4)	50.0 (1.3,98.7)	14.3 (0.4,57.9)	45.2	45.2	1.87	0.208	0.808	0.258
simadna_hd_1000	4999234	4999234	4999234	82	0.008629	59.9	f	1124	Hyracoidea	Procaviidae	Procavia_capensis	best	1155	1.0275	101	11.4356	827	101	827	0.06	-	4	12	10.0 (2.1,26.5)	12.5 (0.3,52.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	45.3	0.26	0.049	0.209	0.236
simadna_hd_1000	4999234	4999234	4999234	82	0.01069	28.7	f	18438	Chiroptera	Phyllostomidae	Artibeus_hartii	best	1798	0.0975	609	2.9523	3486	598	3424	0.36	+	38	84	15.6 (9.4,23.8)	15.2 (9.7,22.3)	0.0 (0.0,52.2)	0.0 (0.0,84.2)	44.9	47.5	1.64	0.209	0.766	0.273
simadna_hd_1000	4999234	4999234	4999234	845	0.8766	771.0	f	484456	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	509426	1.0515	30899	16.4868	16480	29411	16159	18.00	++	2120	3878	19.1 (18.0,20.1)	18.9 (17.9,20.0)	16.0 (11.3,21.8)	14.8 (10.4,20.1)	51.6	54.0	97.01	1.0	1.0	1.0
simadna_hd_1000	4999234	4999234	4999234	88	0.01095	39.9	f	14276	Eulipotyphla	Soricidae	Crocidura_leucodon	best	1181	0.0827	407	2.9017	2667	401	2605	0.24	-	17	39	10.1 (4.5,19.0)	12.2 (5.7,21.8)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	43.2	46.2	1.03	0.157	0.6	0.262
simadna_hd_1000	4999234	4999234	4999234	88	0.01165	60.9	f	5994	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	1361	0.2270	298	4.5671	2121	295	2111	0.18	-	17	36	18.9 (9.4,32.0)	11.5 (4.7,22.2)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	45.6	48.8	0.82	0.128	0.515	0.248
simadna_hd_1000	4999234	4999234	4999234	88	0.01505	21.0	f	23551	Chiroptera	Vespertilionidae	Myotis_aurascens	best	4083	0.1733	850	4.8035	4281	758	4101	0.46	-	35	79	14.4 (8.8,21.8)	13.6 (8.3,20.7)	33.3 (0.8,90.6)	33.3 (0.8,90.6)	43.1	43.2	2.22	0.255	0.859	0.296
simadna_hd_1000	4999234	4999234	4999234	89	0.009132	16.1	f	2051	Rodentia	Anomaluridae	Anomalurus_beecrofti	best	496	0.2418	135	3.6740	1134	135	1134	0.08	-	7	18	20.0 (6.8,40.7)	6.5 (0.8,21.4)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.7	50.0	0.35	0.067	0.271	0.248
simadna_hd_1000	4999234	4999234	4999234	90	0.01133	17.1	f	3061	Pholidota	Manidae	Phataginus_tricuspis	best	465	0.1519	163	2.8527	1514	148	1489	0.09	++	17	31	25.9 (11.1,46.3)	34.4 (18.6,53.2)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	45.4	45.4	0.44	0.091	0.323	0.282
simadna_hd_1000	4999234	4999234	4999234	92	0.01413	74.4	f	9429	Carnivora	Canidae	Vulpes_lagopus	best	1615	0.1712	405	3.9876	2478	397	2420	0.24	+	17	40	20.4 (10.2,34.3)	11.1 (4.6,21.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.6	41.9	1.08	0.148	0.615	0.241
simadna_hd_1000	4999234	4999234	4999234	96	0.01602	5.82	f	1357	Primates	Hylobatidae	Hylobates_lar	best	166	0.1223	88	1.8863	1591	81	1517	0.04	-	6	16	23.5 (6.8,49.9)	14.3 (1.8,42.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.5	43.6	0.22	0.096	0.181	0.533
simadna_hd_1000	4999234	4999234	4999234	97	0.0119	27.2	f	930	Rodentia	Hystricidae	Hystrix_brachyura	best	274	0.2946	119	2.3025	1113	119	1113	0.07	-	5	15	13.6 (2.9,34.9)	11.1 (1.4,34.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.6	45.6	0.31	0.066	0.242	0.272
simadna_hd_1000	4999234	4999234	4999234	97	0.01312	49.1	f	1091	Chiroptera	Molossidae	Tadarida_latouchei	best	221	0.2025	89	2.4831	1063	89	1063	0.05	-	1	8	0.0 (0.0,16.8)	5.3 (0.1,26.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.4	40.9	0.21	0.063	0.176	0.359
simadna_md	499895	499895	499895	151	0.09717	1.03	f	47	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	46	0.9787	46	1.0000	2214	43	2084	1.19	-	1	3	9.1 (0.2,41.3)	0.0 (0.0,24.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.1	52.0	0.14	0.133	0.12	1.113
simadna_md	499895	499895	499895	158	0.1653	1.32	f	195	Proboscidea	Elephantidae	Mammuthus_primigenius	best	192	0.9846	192	1.0000	7185	189	7036	5.25	+	15	18	30.8 (17.0,47.6)	12.9 (3.6,29.8)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	49.8	45.4	0.57	0.428	0.395	1.083
simadna_md	499895	499895	499895	21	0.03231	1.48	f	57	Didelphimorphia	Didelphidae	Didelphis_marsupialis	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_md	499895	499895	499895	33	0.1358	3.76	f	1182	Artiodactyla	Bovidae	Bos_taurus	best	1160	0.9813	1132	1.0247	14811	1095	14492	30.41	+	51	84	15.7 (11.1,21.4)	8.6 (5.2,13.0)	33.3 (0.8,90.6)	25.0 (0.6,80.6)	51.6	52.2	3.59	0.906	0.958	0.946
simadna_md	499895	499895	499895	5595	0.7914	4.41	f	1946	Carnivora	Hyaenidae	Crocuta_crocuta	best	1887	0.9696	1842	1.0244	16162	1719	15524	47.75	++	122	175	17.7 (14.0,21.8)	14.9 (11.4,19.0)	0.0 (0.0,23.2)	0.0 (0.0,24.7)	51.7	51.1	5.57	0.943	0.992	0.949
simadna_md	499895	499895	499895	612	0.6349	1.86	f	590	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	587	0.9949	580	1.0120	13332	554	12782	15.38	+	30	44	18.3 (11.4,27.1)	12.9 (6.6,22.0)	0.0 (0.0,60.2)	0.0 (0.0,70.8)	52.1	52.6	1.83	0.808	0.802	1.007
simadna_md_01	499912	499912	499912	1952	0.2761	1.21	f	195	Carnivora	Hyaenidae	Crocuta_crocuta	best	188	0.9641	186	1.0107	7184	173	6739	45.88	+	13	17	26.9 (11.6,47.8)	16.2 (6.2,32.0)	N/A (N/A,N/A)	0.0 (0.0,84.2)	52.4	52.0	0.57	0.419	0.395	1.059
simadna_md_01	499912	499912	499912	38	0.03967	1.0	f	26	Proboscidea	Elephantidae	Mammuthus_columbi	best	20	0.7692	20	1.0000	1064	20	1064	5.30	-	0	0	0.0 (0.0,52.2)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.3	N/A	0.06	0.064	0.055	1.165
simadna_md_01	499912	499912	499912	45	0.04668	1.0	f	59	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	57	0.9661	57	1.0000	2656	56	2558	14.85	-	1	4	0.0 (0.0,30.8)	8.3 (0.2,38.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.5	45.2	0.17	0.161	0.145	1.111
simadna_md_01	499912	499912	499912	8	0.03292	1.0	f	146	Artiodactyla	Bovidae	Bos_taurus	best	133	0.9109	132	1.0075	5673	128	5522	33.95	-	8	11	13.0 (2.8,33.6)	19.2 (6.6,39.4)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	53.7	56.8	0.43	0.347	0.318	1.09
simadna_md_10	499901	499901	499901	100	0.01759	9.07	f	205	Primates	Cebidae	Leontopithecus_rosalia	best	23	0.1121	22	1.0454	264	22	264	0.07	-	1	5	16.7 (0.4,64.1)	0.0 (0.0,28.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.1	41.2	0.05	0.015	0.047	0.331
simadna_md_10	499901	499901	499901	11	0.001736	1.09	f	112	Rodentia	Muridae	Rattus_norvegicus	best	12	0.1071	10	1.2000	152	10	152	0.03	-	1	1	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.7	49.0	0.02	0.009	0.025	0.365
simadna_md_10	499901	499901	499901	12	0.002175	1.0	f	133	Carnivora	Mustelidae	Martes_flavigula	best	10	0.0751	10	1.0000	337	10	337	0.03	-	3	4	66.7 (9.4,99.2)	33.3 (0.8,90.6)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.5	41.8	0.02	0.02	0.023	0.867
simadna_md_10	499901	499901	499901	13	0.002666	1.0	f	147	Carnivora	Herpestidae	Herpestes_naso	best	74	0.5034	59	1.2542	451	59	451	0.20	-	2	10	14.3 (0.4,57.9)	8.3 (0.2,38.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	51.8	53.7	0.18	0.027	0.149	0.18
simadna_md_10	499901	499901	499901	14	0.00234	1.0	f	103	Chiroptera	Vespertilionidae	Myotis_volans	best	12	0.1165	12	1.0000	352	11	343	0.03	-	1	3	33.3 (0.8,90.6)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.9	44.7	0.02	0.02	0.026	0.772
simadna_md_10	499901	499901	499901	18	0.005372	1.0	f	129	Carnivora	Felidae	Leopardus_tigrinus	best	35	0.2713	28	1.2500	773	24	646	0.08	-	4	5	33.3 (0.8,90.6)	27.3 (6.0,61.0)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	47.8	43.2	0.07	0.046	0.066	0.694
simadna_md_10	499901	499901	499901	22	0.003209	1.0	f	40	Rodentia	Sciuridae	Dremomys_everetti	best	7	0.1750	7	1.0000	309	7	309	0.02	-	2	2	50.0 (1.3,98.7)	50.0 (1.3,98.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.1	36.0	0.01	0.019	0.016	1.142
simadna_md_10	499901	499901	499901	23	0.002754	1.0	f	102	Chiroptera	Phyllostomidae	Ectophylla_alba	best	3	0.0294	3	1.0000	168	3	168	0.01	-	0	1	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	56.0	73.0	0.01	0.01	0.008	1.137
simadna_md_10	499901	499901	499901	32	0.004473	1.0	f	51	Carnivora	Eupleridae	Cryptoprocta_ferox	best	9	0.1764	9	1.0000	234	4	190	0.01	-	1	2	100.0 (2.5,100.0)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	47.5	45.5	0.02	0.013	0.019	0.698
simadna_md_10	499901	499901	499901	34	0.005864	1.82	f	53	Carnivora	Viverridae	Civettictis_civetta	best	10	0.1886	10	1.0000	380	9	326	0.03	-	0	0	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.4	N/A	0.03	0.022	0.026	0.873
simadna_md_10	499901	499901	499901	5	0.0008023	1.0	f	35	Rodentia	Cricetidae	Neotoma_fuscipes	best	2	0.0571	2	1.0000	74	2	74	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	37.0	N/A	0.0	0.004	0.004	1.134
simadna_md_10	499901	499901	499901	5771	0.8163	42.9	f	19609	Carnivora	Hyaenidae	Crocuta_crocuta	best	18908	0.9642	13726	1.3775	16775	12858	16276	43.98	++	854	1337	17.7 (16.3,19.2)	14.4 (13.1,15.7)	16.3 (9.4,25.5)	12.9 (7.4,20.4)	54.2	54.7	43.47	0.978	1.0	0.978
simadna_md_10	499901	499901	499901	612	0.6402	3.25	f	1861	Proboscidea	Elephantidae	Mammuthus_primigenius	best	1857	0.9978	1808	1.0271	16221	1773	16031	6.06	+	98	149	16.4 (12.7,20.7)	11.4 (8.3,15.2)	0.0 (0.0,41.0)	0.0 (0.0,18.5)	50.2	50.0	5.42	0.967	0.991	0.975
simadna_md_10	499901	499901	499901	668	0.4299	1.53	f	436	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	434	0.9954	430	1.0093	12404	414	11878	1.41	-	26	45	14.8 (8.1,23.9)	15.7 (8.6,25.3)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	51.1	51.1	1.33	0.748	0.691	1.083
simadna_md_10	499901	499901	499901	75	0.06276	11.0	f	11741	Artiodactyla	Bovidae	Bos_indicus	best	11511	0.9804	9345	1.2317	16112	8951	15936	30.62	++	542	945	18.1 (16.3,19.9)	14.0 (12.4,15.8)	19.1 (9.1,33.3)	12.3 (5.8,22.1)	53.1	52.6	30.48	0.985	0.999	0.985
simadna_md_10	499901	499901	499901	8	0.0009954	1.12	f	88	Eulipotyphla	Soricidae	Crocidura_leucodon	best	1	0.0113	1	1.0000	72	1	72	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	72.0	N/A	0.0	0.004	0.003	1.134
simadna_md_10	499901	499901	499901	8	0.003307	1.0	f	65	Artiodactyla	Cervidae	Muntiacus_vuquangensis	best	8	0.1230	8	1.0000	427	6	341	0.02	-	2	2	100.0 (2.5,100.0)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	57.0	76.5	0.02	0.026	0.024	1.082
simadna_md_10	499901	499901	499901	8	0.004564	1.0	f	20	Primates	Cercopithecidae	Macaca_nemestrina	best	1	0.0500	1	1.0000	44	1	44	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A	0.0	0.002	0.002	1.133
simadna_md_10	499901	499901	499901	801	0.8309	12.9	f	5926	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	5890	0.9939	5320	1.1071	16291	5063	15922	17.32	++	300	470	16.4 (14.1,18.8)	14.0 (12.0,16.3)	10.5 (2.9,24.8)	16.0 (4.5,36.1)	52.3	52.9	16.89	0.988	0.999	0.988
simadna_md_10	499901	499901	499901	9	0.00207	1.0	f	35	Chiroptera	Pteropodidae	Rousettus_madagascariensis	best	3	0.0857	3	1.0000	165	3	165	0.01	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.7	N/A	0.0	0.009	0.008	1.137
simadna_md_100	499930	499930	499930	10	0.001639	2.7	f	76	Cingulata	Chlamyphoridae	Cabassous_chacoensis	best	1	0.0131	1	1.0000	43	1	43	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	N/A	0.0	0.002	0.002	1.133
simadna_md_100	499930	499930	499930	10	0.002513	4.7	f	28	Primates	Atelidae	Alouatta_caraya	best	10	0.3571	8	1.2500	209	8	209	0.00	-	2	2	33.3 (4.3,77.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.1	38.0	0.02	0.012	0.02	0.621
simadna_md_100	499930	499930	499930	1096	0.7053	8.85	f	4448	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	4422	0.9941	4112	1.0753	16479	3959	16304	4.06	++	252	400	17.1 (14.7,19.8)	12.2 (10.1,14.5)	16.7 (5.6,34.7)	10.4 (3.5,22.7)	51.7	51.3	12.85	0.994	0.999	0.994
simadna_md_100	499930	499930	499930	11	0.001421	1.36	f	167	Rodentia	Cricetidae	Microtus_cabrerae	best	34	0.2035	27	1.2592	494	27	494	0.02	-	5	8	33.3 (7.5,70.1)	25.0 (3.2,65.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.0	45.5	0.08	0.03	0.074	0.406
simadna_md_100	499930	499930	499930	11	0.009068	75.8	f	969	Carnivora	Felidae	Panthera_tigris_amoyensis	best	263	0.2714	206	1.2766	2583	203	2479	0.20	+	16	33	24.3 (11.8,41.2)	13.0 (5.4,24.9)	N/A (N/A,N/A)	0.0 (0.0,84.2)	47.1	46.4	0.57	0.151	0.395	0.384
simadna_md_100	499930	499930	499930	13	0.002052	5.0	f	695	Rodentia	Muridae	Rattus_norvegicus	best	138	0.1985	78	1.7692	848	75	814	0.07	-	7	11	18.8 (4.0,45.6)	23.5 (6.8,49.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.0	45.6	0.21	0.051	0.171	0.302
